Dátum,Meccs-Id,Hazai-Id,Hazai-Csapat,Ellenfél-Id,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-PR,Ellenfél-PR,Hazai-XG,Ellenfél-XG
2018-10-07 11:00:00,9023,193,Anzhi Makhachkala,188,FK Akhmat,0,0,,,0.522147,0.935584
2018-10-19 15:00:00,9031,193,Anzhi Makhachkala,185,CSKA Moscow,0,2,,,0.257891,1.38446
2018-10-27 16:00:00,9034,193,Anzhi Makhachkala,187,FC Rostov,0,1,,,0.601056,1.1945
2018-11-05 16:00:00,9043,193,Anzhi Makhachkala,226,FC Yenisey Krasnoyarsk,2,1,,,1.72972,1.03159
2018-11-09 16:30:00,9049,193,Anzhi Makhachkala,200,Arsenal Tula,0,2,,,0.790198,1.27383
2018-11-24 16:00:00,9061,193,Anzhi Makhachkala,186,Rubin Kazan,1,1,,,0.629542,1.2036
2018-12-01 16:00:00,9072,193,Anzhi Makhachkala,184,FC Ufa,0,0,,,2.04341,0.511755
2018-12-08 17:00:00,9080,193,Anzhi Makhachkala,183,Spartak Moscow,0,3,,,0.971855,3.35541
2019-03-01 13:30:00,9088,193,Anzhi Makhachkala,199,FC Orenburg,1,0,,,0.257685,1.13185
2019-03-10 18:00:00,9096,193,Anzhi Makhachkala,192,Lokomotiv Moscow,0,2,,,0.331727,2.94502
2019-03-15 16:30:00,9097,193,Anzhi Makhachkala,194,Krylya Sovetov Samara,0,2,,,0.312381,1.52371
2019-03-31 16:00:00,9112,193,Anzhi Makhachkala,196,FC Krasnodar,0,5,,,0.0821372,5.16488
2019-04-06 12:00:00,9120,193,Anzhi Makhachkala,190,Dinamo Moscow,1,1,,,0.531895,2.80375
2019-04-14 14:30:00,9127,193,Anzhi Makhachkala,189,Zenit St. Petersburg,0,5,,,0.411044,3.56344
2019-04-19 17:30:00,9135,193,Anzhi Makhachkala,188,FK Akhmat,0,1,,,0.360564,0.853618
2019-04-24 17:30:00,9140,193,Anzhi Makhachkala,185,CSKA Moscow,0,2,,,0.534659,2.0741
2019-04-27 14:30:00,9146,193,Anzhi Makhachkala,187,FC Rostov,1,1,,,0.923193,1.49277
2019-05-03 12:00:00,9155,193,Anzhi Makhachkala,226,FC Yenisey Krasnoyarsk,1,3,,,1.08058,1.46955
2019-05-10 14:30:00,9164,193,Anzhi Makhachkala,200,Arsenal Tula,0,1,,,0.217792,1.6843
2019-05-20 16:00:00,9173,193,Anzhi Makhachkala,186,Rubin Kazan,0,0,,,0.343259,0.745119
2019-05-26 11:00:00,9182,193,Anzhi Makhachkala,198,Ural,0,2,,,0.713663,0.78925
