,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,39%,43%,34%,41%,45%,40%,42%,49%,50%,39%,47%,47%,51%,51%,50%,49%,46%,51%,49%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,39%,43%,34%,41%,45%,40%,42%,49%,50%,39%,47%,47%,51%,51%,50%,49%,46%,51%,50%,47%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,45%,39%,43%,39%,43%,34%,41%,44%,39%,42%,49%,50%,39%,47%,47%,51%,51%,50%,49%,47%,52%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,46%,39%,43%,39%,43%,34%,41%,44%,39%,42%,49%,50%,40%,46%,47%,51%,51%,50%,49%,47%,51%,50%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,46%,39%,43%,40%,43%,35%,40%,44%,39%,42%,49%,51%,40%,46%,47%,51%,51%,51%,49%,47%,52%,49%,48%,51%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,42%,46%,39%,42%,40%,42%,35%,40%,45%,39%,42%,50%,50%,40%,46%,47%,51%,51%,50%,49%,47%,52%,49%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,42%,35%,41%,45%,39%,42%,49%,50%,40%,46%,47%,51%,51%,50%,49%,48%,52%,49%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,39%,43%,35%,41%,45%,39%,43%,50%,50%,40%,46%,46%,51%,50%,50%,49%,48%,51%,49%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,42%,34%,41%,45%,39%,43%,49%,50%,41%,46%,47%,51%,50%,50%,49%,48%,51%,49%,48%,51%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,40%,42%,40%,43%,34%,41%,45%,40%,43%,49%,50%,40%,46%,47%,51%,50%,50%,49%,48%,51%,49%,48%,50%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,43%,34%,42%,45%,39%,42%,49%,50%,40%,46%,46%,51%,50%,49%,49%,48%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,43%,34%,42%,45%,39%,42%,49%,50%,40%,46%,47%,50%,50%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,43%,34%,42%,45%,39%,42%,49%,50%,40%,46%,47%,51%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,43%,34%,42%,45%,39%,43%,49%,50%,41%,46%,47%,50%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,40%,42%,40%,43%,34%,42%,45%,39%,43%,49%,49%,40%,46%,47%,51%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,47%,39%,42%,40%,43%,34%,42%,45%,39%,43%,50%,49%,40%,46%,47%,51%,51%,49%,49%,47%,51%,49%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,42%,40%,43%,35%,43%,45%,38%,43%,49%,49%,41%,46%,46%,51%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,47%,39%,42%,40%,43%,34%,42%,45%,39%,43%,50%,49%,40%,46%,46%,51%,51%,49%,49%,47%,51%,49%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,47%,39%,41%,40%,43%,35%,42%,45%,39%,43%,50%,49%,41%,46%,46%,51%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,38%,41%,47%,39%,41%,40%,43%,35%,42%,45%,39%,43%,50%,50%,41%,46%,46%,51%,51%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,39%,41%,40%,43%,35%,42%,45%,39%,43%,49%,49%,41%,46%,46%,51%,51%,49%,49%,47%,51%,49%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,47%,38%,41%,40%,43%,35%,42%,45%,39%,43%,50%,50%,40%,46%,46%,51%,50%,49%,49%,47%,51%,49%,48%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,47%,38%,41%,41%,43%,35%,42%,45%,39%,43%,49%,50%,41%,46%,47%,51%,50%,49%,49%,47%,51%,49%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,38%,41%,41%,43%,35%,42%,45%,39%,43%,49%,50%,41%,46%,47%,50%,50%,49%,49%,46%,51%,48%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,38%,41%,41%,43%,35%,42%,45%,40%,43%,49%,49%,41%,46%,47%,51%,50%,49%,49%,46%,51%,48%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,37%,41%,46%,38%,41%,41%,43%,35%,42%,45%,39%,43%,49%,49%,41%,46%,46%,51%,50%,49%,49%,46%,50%,48%,47%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,41%,47%,38%,41%,41%,43%,35%,42%,45%,40%,43%,49%,49%,42%,46%,46%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,41%,47%,38%,41%,41%,43%,35%,42%,44%,40%,43%,50%,50%,42%,46%,46%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,41%,47%,38%,41%,41%,43%,35%,42%,44%,40%,43%,50%,49%,41%,45%,47%,51%,51%,49%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,47%,38%,42%,40%,42%,34%,42%,44%,40%,43%,50%,50%,41%,45%,46%,51%,50%,49%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,47%,38%,42%,40%,42%,34%,41%,45%,40%,43%,50%,49%,41%,45%,47%,51%,51%,49%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,47%,38%,42%,40%,42%,35%,42%,44%,40%,43%,50%,50%,41%,46%,46%,51%,50%,48%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,47%,38%,42%,40%,42%,34%,42%,45%,40%,43%,50%,49%,41%,45%,46%,51%,50%,49%,49%,47%,50%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,46%,38%,42%,41%,43%,35%,42%,44%,40%,43%,50%,49%,41%,46%,46%,51%,50%,49%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,42%,47%,38%,42%,41%,43%,35%,42%,44%,40%,43%,50%,49%,41%,45%,47%,51%,50%,49%,49%,47%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,43%,47%,38%,42%,41%,43%,35%,41%,44%,40%,43%,50%,49%,41%,45%,47%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,43%,47%,38%,42%,40%,43%,35%,42%,44%,40%,44%,50%,49%,41%,46%,47%,51%,50%,49%,49%,46%,51%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,38%,42%,40%,43%,35%,41%,44%,40%,44%,50%,49%,41%,45%,47%,52%,50%,49%,49%,46%,50%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,38%,42%,41%,43%,35%,42%,44%,40%,44%,50%,49%,41%,46%,47%,52%,50%,49%,49%,46%,50%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,38%,42%,40%,43%,35%,42%,44%,40%,44%,50%,49%,42%,45%,48%,52%,50%,50%,49%,46%,50%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,41%,40%,44%,35%,42%,44%,39%,44%,50%,49%,41%,46%,48%,51%,50%,49%,49%,46%,50%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,41%,40%,44%,35%,42%,44%,40%,44%,50%,49%,42%,45%,48%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,38%,41%,41%,44%,35%,42%,44%,40%,44%,50%,49%,41%,46%,48%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,41%,41%,44%,35%,42%,44%,40%,44%,50%,49%,42%,46%,48%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,38%,41%,40%,44%,35%,42%,45%,40%,44%,50%,49%,42%,46%,48%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,41%,40%,44%,35%,42%,44%,40%,44%,50%,49%,42%,46%,48%,51%,50%,49%,49%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,36%,42%,44%,40%,44%,51%,49%,42%,46%,48%,51%,49%,49%,49%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,36%,42%,44%,41%,44%,50%,49%,42%,46%,48%,51%,49%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,36%,42%,44%,41%,43%,50%,49%,42%,45%,48%,51%,49%,49%,49%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,36%,42%,44%,40%,44%,50%,49%,41%,45%,48%,51%,50%,49%,49%,46%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,41%,43%,36%,42%,45%,40%,44%,51%,49%,41%,45%,48%,51%,49%,49%,48%,45%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49%,39%,40%,40%,43%,36%,42%,44%,40%,43%,51%,49%,42%,45%,48%,51%,50%,50%,48%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49%,39%,40%,40%,44%,37%,42%,44%,41%,43%,51%,48%,41%,45%,48%,51%,49%,49%,48%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49%,39%,40%,40%,43%,36%,42%,44%,41%,43%,51%,48%,42%,45%,48%,51%,50%,49%,48%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,37%,43%,44%,41%,43%,51%,48%,41%,45%,48%,51%,50%,49%,48%,45%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,49%,39%,40%,40%,43%,37%,42%,44%,41%,43%,51%,48%,42%,46%,48%,51%,50%,50%,48%,45%,50%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,37%,42%,44%,40%,43%,51%,48%,42%,46%,48%,51%,50%,49%,48%,44%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,44%,40%,43%,51%,48%,42%,46%,48%,51%,50%,50%,48%,44%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,43%,41%,43%,51%,48%,42%,46%,48%,51%,50%,49%,48%,44%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,44%,40%,43%,51%,48%,42%,46%,48%,51%,50%,50%,48%,45%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,44%,37%,42%,43%,41%,43%,51%,47%,42%,46%,48%,51%,51%,49%,48%,44%,49%,48%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,38%,43%,44%,40%,43%,51%,48%,42%,46%,48%,50%,50%,49%,48%,44%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,41%,40%,43%,37%,42%,44%,41%,43%,51%,47%,42%,46%,48%,50%,51%,49%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,44%,40%,44%,51%,48%,42%,46%,48%,50%,50%,49%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,44%,41%,44%,51%,47%,42%,46%,48%,50%,51%,49%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,43%,37%,42%,43%,41%,44%,51%,48%,42%,47%,48%,50%,50%,50%,48%,44%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,44%,37%,42%,44%,40%,44%,51%,47%,42%,47%,48%,50%,51%,49%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,43%,38%,42%,44%,41%,44%,51%,48%,42%,47%,48%,50%,50%,50%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,44%,37%,42%,44%,41%,44%,51%,47%,42%,47%,48%,51%,51%,50%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,38%,42%,44%,41%,44%,51%,47%,42%,47%,48%,50%,51%,50%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,44%,38%,42%,44%,41%,44%,51%,47%,42%,47%,48%,50%,51%,50%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,40%,43%,38%,42%,45%,40%,44%,51%,47%,42%,47%,48%,50%,50%,50%,48%,45%,49%,49%,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,41%,43%,38%,42%,45%,41%,44%,51%,47%,42%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,40%,43%,38%,41%,45%,41%,44%,51%,47%,42%,47%,48%,50%,50%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,41%,43%,39%,41%,44%,41%,44%,51%,47%,42%,47%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,41%,44%,39%,41%,44%,41%,45%,51%,47%,42%,47%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,39%,40%,41%,43%,38%,41%,44%,41%,44%,51%,47%,42%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,41%,44%,39%,42%,44%,41%,45%,51%,47%,42%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,39%,41%,44%,41%,44%,51%,47%,42%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,43%,39%,42%,45%,41%,45%,51%,47%,42%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,48%,40%,40%,41%,44%,39%,42%,45%,42%,45%,51%,47%,43%,46%,48%,50%,51%,49%,49%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,39%,42%,44%,41%,45%,51%,47%,43%,46%,48%,50%,51%,49%,48%,44%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,44%,39%,42%,45%,41%,45%,51%,47%,43%,46%,48%,50%,51%,49%,49%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,38%,42%,44%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,48%,44%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,39%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,51%,49%,48%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,43%,39%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,51%,49%,48%,44%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,38%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,51%,49%,49%,44%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,43%,38%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,52%,48%,48%,44%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,43%,38%,42%,45%,41%,46%,52%,47%,43%,46%,48%,50%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,39%,40%,41%,44%,38%,42%,45%,41%,45%,52%,47%,43%,46%,48%,49%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,43%,38%,42%,45%,41%,45%,52%,47%,43%,46%,48%,49%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,44%,38%,42%,45%,41%,46%,52%,47%,43%,46%,48%,49%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,41%,41%,43%,38%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,40%,41%,43%,38%,42%,45%,41%,45%,52%,46%,43%,46%,48%,49%,52%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,41%,41%,43%,38%,42%,45%,41%,45%,52%,46%,43%,46%,48%,49%,51%,49%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47%,40%,41%,41%,43%,38%,42%,45%,41%,46%,52%,47%,43%,46%,48%,49%,51%,48%,48%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,40%,41%,41%,43%,38%,42%,45%,41%,46%,52%,46%,43%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,40%,41%,41%,43%,38%,42%,45%,41%,46%,52%,47%,43%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,41%,41%,43%,38%,42%,45%,41%,45%,52%,47%,43%,45%,48%,50%,51%,49%,49%,45%,49%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,41%,41%,43%,38%,42%,45%,42%,45%,52%,47%,42%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,42%,45%,41%,45%,52%,47%,42%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,42%,44%,41%,45%,52%,47%,43%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,41%,45%,41%,46%,52%,47%,43%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,41%,45%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,41%,45%,41%,46%,52%,47%,43%,46%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,38%,41%,44%,41%,45%,52%,47%,43%,45%,48%,49%,52%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,39%,41%,45%,41%,45%,52%,47%,43%,46%,48%,49%,52%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,46%,39%,40%,41%,43%,39%,41%,45%,41%,45%,52%,47%,43%,45%,48%,49%,52%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,40%,40%,41%,43%,39%,41%,45%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,41%,45%,41%,45%,52%,47%,43%,45%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,41%,45%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,41%,45%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,41%,44%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,42%,45%,41%,45%,52%,47%,43%,46%,48%,49%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,51%,49%,50%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,40%,45%,51%,47%,43%,46%,48%,50%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,40%,45%,51%,47%,43%,46%,48%,50%,51%,49%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,43%,39%,42%,45%,41%,44%,51%,47%,43%,46%,48%,50%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,41%,45%,52%,47%,43%,46%,48%,50%,51%,50%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,41%,45%,52%,47%,43%,46%,49%,50%,51%,50%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,45%,40%,45%,52%,47%,43%,46%,49%,50%,51%,50%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,39%,42%,44%,40%,45%,51%,47%,43%,46%,49%,49%,51%,50%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,44%,41%,45%,51%,47%,43%,45%,49%,49%,51%,50%,49%,45%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,44%,40%,45%,51%,47%,42%,45%,49%,49%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,39%,42%,42%,40%,42%,44%,40%,45%,51%,47%,43%,45%,49%,50%,51%,50%,50%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,45%,40%,45%,51%,47%,42%,45%,49%,49%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,45%,40%,45%,51%,47%,42%,46%,49%,50%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,45%,40%,45%,51%,47%,43%,45%,49%,49%,51%,49%,49%,46%,48%,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,44%,40%,45%,51%,47%,42%,46%,49%,49%,52%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,43%,42%,40%,41%,44%,41%,45%,51%,47%,42%,45%,49%,49%,51%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,42%,42%,40%,42%,44%,40%,46%,51%,47%,42%,46%,49%,49%,52%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,39%,40%,43%,42%,39%,41%,45%,40%,45%,51%,47%,42%,46%,49%,49%,52%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,40%,40%,42%,42%,40%,42%,44%,41%,45%,51%,47%,42%,46%,49%,49%,52%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,40%,40%,43%,42%,40%,42%,44%,41%,45%,51%,47%,42%,46%,49%,49%,51%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,40%,40%,43%,43%,39%,42%,45%,41%,45%,51%,47%,43%,46%,49%,49%,51%,49%,49%,46%,,,,,,,,,,,,,,,,,,,,
