,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,44%,36%,44%,33%,37%,36%,33%,32%,36%,33%,24%,34%,38%,35%,25%,22%,20%,25%,26%,32%,22%,17%,19%,24%,18%,23%,20%,24%,13%,16%,19%,,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,44%,36%,44%,34%,37%,37%,33%,32%,36%,33%,24%,34%,38%,35%,25%,21%,20%,25%,27%,32%,21%,17%,19%,24%,18%,23%,20%,24%,14%,16%,19%,,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,44%,36%,45%,34%,37%,37%,33%,32%,36%,33%,24%,35%,38%,36%,25%,21%,20%,25%,27%,32%,21%,17%,19%,24%,18%,23%,20%,24%,14%,17%,18%,,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,44%,36%,44%,33%,37%,37%,33%,33%,36%,33%,24%,34%,38%,35%,25%,21%,20%,25%,27%,32%,22%,17%,19%,24%,18%,23%,20%,24%,14%,17%,19%,,,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,44%,36%,44%,33%,37%,37%,33%,32%,37%,33%,24%,35%,38%,35%,25%,21%,20%,25%,27%,32%,22%,17%,19%,24%,18%,23%,20%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49%,,,43%,38%,43%,36%,44%,33%,37%,36%,33%,33%,37%,33%,24%,35%,38%,36%,25%,21%,20%,25%,27%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,43%,36%,44%,33%,37%,37%,33%,33%,37%,33%,24%,35%,38%,35%,25%,22%,20%,25%,27%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,43%,36%,44%,34%,37%,37%,33%,33%,37%,33%,24%,35%,38%,35%,25%,22%,20%,25%,27%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,43%,36%,44%,34%,36%,37%,33%,33%,37%,33%,24%,35%,38%,35%,25%,22%,20%,25%,27%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,17%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,36%,44%,34%,36%,37%,33%,33%,37%,33%,24%,35%,38%,35%,25%,22%,20%,25%,27%,32%,22%,17%,20%,25%,17%,24%,20%,24%,14%,17%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,38%,43%,36%,43%,34%,36%,37%,32%,33%,37%,33%,24%,35%,38%,35%,26%,22%,20%,25%,27%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,43%,36%,44%,34%,36%,37%,33%,33%,38%,33%,24%,35%,38%,35%,26%,22%,20%,25%,28%,32%,22%,17%,20%,25%,18%,24%,20%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,38%,43%,36%,44%,34%,36%,37%,33%,33%,38%,33%,24%,35%,38%,36%,26%,22%,19%,25%,28%,32%,22%,17%,20%,24%,19%,24%,20%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,36%,44%,34%,36%,36%,33%,33%,38%,32%,24%,35%,38%,36%,26%,22%,19%,25%,27%,32%,22%,17%,20%,24%,18%,23%,20%,25%,14%,16%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,37%,43%,34%,35%,37%,33%,33%,38%,32%,24%,35%,38%,36%,26%,22%,19%,25%,27%,31%,22%,17%,20%,24%,18%,23%,20%,25%,13%,16%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,37%,44%,33%,35%,37%,33%,33%,38%,33%,24%,35%,38%,36%,26%,22%,19%,25%,27%,31%,22%,17%,20%,24%,18%,23%,20%,25%,13%,17%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,36%,44%,33%,35%,37%,33%,33%,38%,32%,24%,36%,38%,36%,26%,22%,19%,24%,27%,32%,22%,16%,20%,24%,19%,23%,20%,25%,13%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,42%,36%,44%,34%,35%,38%,33%,33%,38%,32%,24%,35%,38%,37%,27%,22%,19%,25%,27%,31%,22%,17%,19%,24%,19%,23%,19%,25%,13%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,36%,44%,33%,35%,37%,33%,33%,38%,32%,25%,35%,38%,37%,26%,22%,19%,25%,27%,31%,22%,17%,19%,24%,19%,23%,19%,25%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,43%,36%,45%,34%,35%,37%,33%,33%,38%,32%,25%,35%,38%,36%,27%,21%,19%,25%,27%,31%,22%,17%,19%,24%,18%,24%,19%,25%,14%,16%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,36%,45%,34%,34%,37%,33%,33%,38%,32%,24%,35%,38%,36%,27%,21%,19%,25%,27%,31%,22%,17%,19%,24%,19%,24%,19%,24%,14%,16%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,37%,44%,33%,35%,37%,33%,33%,38%,32%,24%,35%,37%,36%,27%,21%,19%,25%,27%,31%,23%,17%,20%,24%,19%,24%,19%,24%,13%,16%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,36%,44%,34%,35%,37%,33%,33%,38%,32%,25%,35%,38%,36%,26%,21%,19%,25%,27%,31%,23%,17%,19%,24%,19%,24%,19%,24%,13%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,35%,37%,33%,33%,38%,32%,25%,35%,38%,36%,27%,21%,19%,25%,27%,31%,22%,17%,20%,24%,19%,24%,19%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,35%,37%,33%,33%,38%,32%,25%,35%,37%,36%,27%,21%,19%,25%,27%,31%,22%,17%,20%,24%,19%,24%,19%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,35%,37%,33%,33%,38%,32%,25%,35%,37%,36%,27%,21%,19%,25%,27%,31%,23%,17%,20%,24%,19%,24%,19%,24%,14%,16%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,43%,34%,36%,37%,33%,33%,38%,31%,25%,35%,37%,36%,27%,21%,19%,26%,27%,31%,23%,17%,20%,24%,20%,24%,19%,24%,14%,17%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,36%,37%,33%,33%,38%,31%,25%,35%,37%,36%,27%,21%,19%,25%,27%,31%,22%,17%,19%,25%,19%,24%,19%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,35%,37%,33%,34%,38%,31%,25%,35%,37%,36%,27%,21%,19%,25%,27%,30%,22%,17%,19%,25%,20%,24%,19%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45%,39%,42%,36%,44%,34%,36%,37%,34%,34%,38%,32%,25%,35%,37%,36%,27%,21%,20%,26%,27%,31%,22%,17%,19%,25%,20%,24%,19%,24%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,38%,42%,36%,44%,34%,36%,37%,34%,34%,38%,31%,25%,35%,37%,36%,27%,22%,20%,26%,27%,31%,22%,18%,19%,25%,20%,25%,19%,23%,14%,17%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,36%,43%,34%,36%,37%,34%,34%,38%,31%,25%,35%,37%,36%,28%,22%,20%,26%,27%,30%,22%,18%,20%,25%,20%,25%,19%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,42%,36%,43%,34%,36%,37%,34%,34%,37%,31%,24%,35%,37%,36%,27%,22%,20%,26%,27%,30%,22%,17%,20%,25%,20%,25%,19%,23%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,36%,43%,34%,36%,37%,34%,34%,37%,31%,24%,35%,36%,36%,27%,22%,20%,26%,27%,30%,23%,17%,20%,25%,19%,25%,19%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,36%,43%,34%,35%,37%,34%,34%,37%,31%,24%,35%,36%,35%,27%,22%,20%,26%,27%,30%,23%,17%,20%,25%,19%,25%,19%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,36%,43%,34%,36%,37%,34%,34%,37%,31%,24%,35%,36%,35%,27%,22%,20%,26%,27%,30%,23%,17%,20%,25%,19%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,37%,42%,34%,36%,37%,35%,34%,37%,31%,24%,35%,36%,35%,27%,22%,20%,26%,27%,30%,23%,17%,20%,25%,19%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,37%,43%,34%,36%,37%,35%,34%,37%,31%,24%,35%,36%,35%,27%,22%,20%,26%,27%,30%,23%,17%,20%,25%,20%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,36%,43%,34%,36%,37%,35%,34%,36%,31%,25%,35%,36%,35%,27%,21%,19%,26%,27%,30%,23%,17%,20%,25%,19%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,42%,37%,43%,34%,35%,37%,35%,34%,36%,31%,25%,35%,35%,35%,27%,21%,19%,27%,27%,30%,23%,17%,20%,25%,19%,25%,19%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,37%,43%,35%,36%,37%,35%,34%,36%,31%,25%,35%,36%,35%,28%,22%,19%,27%,27%,30%,24%,17%,20%,24%,19%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,37%,43%,35%,36%,37%,36%,34%,36%,31%,25%,35%,36%,34%,28%,22%,19%,26%,27%,30%,24%,18%,20%,24%,20%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39%,41%,37%,43%,35%,36%,37%,36%,34%,36%,31%,25%,35%,36%,34%,28%,22%,19%,27%,27%,30%,24%,18%,20%,24%,20%,25%,18%,23%,14%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,42%,35%,36%,37%,36%,34%,36%,31%,25%,35%,36%,34%,28%,22%,19%,27%,27%,30%,24%,17%,20%,24%,19%,25%,18%,23%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,35%,36%,37%,36%,34%,36%,30%,25%,35%,36%,34%,28%,22%,19%,27%,26%,30%,24%,18%,20%,24%,19%,25%,18%,23%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,35%,36%,37%,36%,34%,36%,31%,25%,35%,36%,34%,28%,22%,19%,27%,26%,30%,24%,18%,20%,24%,19%,26%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,35%,36%,37%,36%,35%,36%,31%,25%,35%,36%,34%,28%,22%,19%,27%,26%,29%,24%,18%,20%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,34%,36%,38%,36%,34%,36%,30%,25%,35%,36%,34%,28%,22%,19%,27%,26%,29%,24%,18%,20%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,34%,35%,38%,36%,35%,36%,30%,25%,35%,36%,34%,28%,22%,19%,27%,26%,29%,24%,18%,21%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,43%,34%,36%,38%,36%,34%,36%,30%,24%,35%,36%,34%,28%,22%,19%,27%,27%,29%,24%,18%,21%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,34%,36%,38%,36%,35%,37%,31%,25%,35%,36%,34%,28%,22%,19%,27%,27%,29%,24%,18%,20%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,34%,35%,38%,36%,35%,37%,30%,25%,35%,35%,34%,28%,22%,20%,27%,27%,29%,24%,18%,20%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,43%,34%,36%,38%,36%,35%,36%,30%,25%,36%,35%,34%,28%,22%,20%,27%,26%,29%,24%,18%,21%,24%,19%,26%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,37%,43%,34%,35%,37%,35%,35%,36%,31%,24%,35%,35%,34%,27%,22%,20%,27%,26%,29%,24%,18%,21%,24%,19%,26%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,43%,35%,35%,37%,36%,35%,36%,31%,24%,35%,35%,34%,28%,22%,20%,27%,27%,29%,24%,18%,21%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,41%,38%,43%,34%,36%,37%,36%,35%,36%,31%,24%,35%,35%,34%,28%,22%,20%,27%,27%,29%,24%,18%,20%,25%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,38%,43%,34%,35%,37%,36%,35%,36%,31%,25%,35%,35%,34%,28%,22%,20%,26%,26%,29%,25%,18%,21%,25%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,42%,34%,35%,37%,36%,35%,36%,30%,24%,35%,35%,34%,28%,21%,20%,26%,26%,29%,24%,18%,21%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,37%,43%,34%,36%,37%,36%,35%,36%,30%,24%,35%,36%,34%,28%,21%,20%,26%,27%,28%,24%,18%,21%,24%,19%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,38%,43%,34%,36%,37%,36%,35%,36%,30%,24%,35%,35%,34%,28%,21%,20%,26%,27%,28%,24%,18%,21%,25%,19%,25%,19%,22%,15%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,43%,34%,36%,37%,36%,35%,36%,30%,24%,35%,35%,34%,28%,22%,20%,26%,27%,28%,24%,18%,20%,25%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,38%,43%,34%,36%,37%,37%,34%,36%,30%,24%,34%,36%,34%,28%,22%,20%,26%,27%,28%,24%,18%,21%,24%,19%,25%,19%,22%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,38%,43%,34%,36%,37%,37%,34%,37%,30%,24%,35%,36%,34%,28%,22%,20%,26%,27%,28%,24%,18%,21%,24%,20%,25%,19%,23%,14%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40%,42%,38%,43%,34%,36%,37%,37%,34%,37%,31%,24%,35%,36%,34%,28%,22%,20%,26%,27%,28%,24%,18%,21%,24%,19%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,44%,34%,36%,37%,37%,34%,37%,31%,24%,34%,36%,34%,28%,22%,20%,26%,27%,28%,24%,18%,21%,24%,20%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,39%,43%,35%,36%,37%,37%,34%,36%,31%,24%,35%,36%,34%,28%,22%,20%,26%,28%,28%,24%,18%,21%,24%,20%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,39%,43%,35%,36%,37%,37%,34%,36%,31%,24%,35%,36%,34%,28%,22%,20%,26%,28%,28%,24%,18%,21%,24%,20%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,43%,35%,36%,37%,37%,34%,36%,30%,24%,35%,36%,34%,28%,22%,20%,26%,28%,28%,24%,18%,21%,24%,20%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,43%,38%,43%,35%,36%,38%,36%,35%,36%,31%,24%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,18%,21%,24%,19%,25%,19%,22%,15%,17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,38%,,35%,36%,37%,36%,35%,37%,31%,24%,35%,36%,34%,27%,22%,20%,26%,28%,28%,24%,18%,21%,24%,20%,25%,20%,22%,15%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,38%,,35%,36%,37%,36%,34%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,18%,21%,24%,20%,25%,20%,23%,15%,18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,37%,36%,35%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,18%,21%,24%,20%,25%,20%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,37%,36%,35%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,17%,21%,24%,20%,25%,20%,23%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,37%,37%,35%,37%,30%,24%,35%,37%,34%,27%,22%,20%,26%,28%,28%,25%,17%,21%,24%,20%,24%,20%,23%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,37%,36%,35%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,17%,21%,24%,19%,25%,19%,23%,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,,35%,36%,37%,37%,35%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,18%,21%,24%,20%,25%,19%,23%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44%,39%,,35%,35%,36%,37%,35%,37%,31%,25%,35%,36%,34%,27%,22%,20%,26%,28%,28%,25%,18%,22%,24%,20%,25%,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,40%,,35%,36%,36%,37%,35%,37%,31%,26%,35%,37%,34%,27%,22%,20%,26%,28%,28%,25%,17%,22%,23%,20%,24%,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,35%,37%,31%,26%,35%,37%,34%,27%,22%,20%,26%,28%,28%,25%,17%,22%,23%,20%,24%,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,35%,37%,31%,26%,35%,36%,34%,27%,22%,19%,26%,28%,27%,25%,17%,22%,23%,19%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,35%,37%,31%,26%,35%,37%,34%,27%,22%,19%,26%,28%,27%,25%,18%,22%,23%,19%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,35%,37%,31%,26%,34%,37%,34%,27%,22%,19%,26%,28%,28%,25%,18%,22%,23%,19%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,35%,37%,31%,26%,34%,37%,34%,26%,22%,19%,26%,29%,27%,25%,18%,22%,23%,19%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,35%,36%,36%,37%,36%,37%,31%,26%,34%,37%,34%,26%,22%,20%,26%,28%,28%,25%,18%,22%,23%,20%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,36%,37%,36%,37%,31%,26%,34%,37%,34%,26%,22%,19%,26%,29%,28%,25%,18%,22%,23%,20%,,19%,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,36%,37%,36%,37%,31%,26%,35%,37%,34%,27%,22%,20%,26%,29%,28%,25%,18%,21%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,37%,37%,36%,37%,31%,26%,35%,37%,34%,26%,22%,20%,26%,29%,27%,25%,18%,22%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43%,39%,,,36%,37%,38%,36%,37%,31%,26%,35%,37%,34%,26%,22%,20%,26%,29%,27%,26%,18%,22%,23%,20%,,,22%,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
