,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,26%,31%,34%,30%,34%,35%,41%,37%,38%,37%,42%,35%,41%,53%,48%,54%,55%,57%,57%,63%,60%,65%,70%,65%,70%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,26%,31%,34%,30%,34%,36%,41%,37%,37%,37%,42%,35%,41%,53%,48%,54%,55%,57%,57%,63%,60%,65%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,26%,31%,34%,31%,34%,36%,41%,37%,37%,37%,42%,34%,41%,53%,48%,54%,55%,57%,57%,63%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,27%,31%,34%,31%,34%,35%,41%,38%,37%,38%,42%,34%,41%,52%,48%,54%,55%,57%,57%,63%,60%,65%,70%,65%,70%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,27%,31%,34%,31%,34%,36%,41%,37%,37%,38%,42%,35%,41%,52%,48%,54%,54%,57%,58%,63%,60%,64%,70%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,31%,27%,31%,34%,31%,34%,36%,41%,37%,38%,38%,42%,35%,42%,52%,48%,54%,55%,57%,57%,63%,60%,64%,69%,64%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,34%,31%,35%,36%,41%,37%,38%,39%,42%,35%,41%,52%,48%,54%,54%,57%,57%,63%,60%,64%,70%,65%,70%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,35%,31%,35%,36%,42%,37%,37%,39%,43%,35%,41%,52%,48%,54%,54%,57%,57%,63%,60%,64%,69%,65%,69%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,27%,30%,34%,31%,35%,36%,42%,37%,37%,39%,42%,34%,41%,52%,48%,54%,54%,57%,58%,63%,60%,64%,69%,65%,69%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,35%,30%,36%,36%,42%,37%,37%,39%,43%,35%,41%,52%,48%,53%,55%,57%,58%,63%,60%,64%,69%,65%,69%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,28%,30%,35%,30%,36%,36%,41%,37%,37%,39%,43%,35%,41%,53%,48%,54%,54%,57%,58%,63%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,30%,28%,30%,35%,31%,36%,35%,41%,37%,37%,39%,43%,35%,42%,53%,48%,53%,54%,57%,58%,63%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,31%,28%,29%,35%,31%,36%,35%,42%,36%,36%,38%,43%,35%,42%,53%,48%,54%,55%,57%,58%,63%,60%,64%,69%,65%,68%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,25%,30%,28%,29%,36%,31%,36%,35%,42%,36%,37%,38%,43%,36%,42%,53%,49%,54%,55%,57%,59%,63%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,35%,31%,35%,35%,42%,36%,36%,38%,43%,36%,42%,54%,49%,54%,55%,57%,58%,62%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,36%,31%,36%,36%,42%,36%,37%,38%,43%,36%,41%,53%,49%,53%,55%,57%,58%,62%,61%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,31%,36%,36%,42%,36%,37%,38%,43%,37%,41%,54%,49%,53%,55%,57%,58%,62%,60%,64%,69%,65%,69%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,31%,36%,35%,42%,36%,36%,38%,43%,36%,42%,54%,49%,53%,55%,57%,58%,63%,60%,64%,68%,66%,69%,65%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,31%,36%,36%,42%,36%,36%,38%,43%,37%,42%,54%,49%,53%,56%,58%,58%,63%,60%,64%,68%,66%,68%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,25%,29%,28%,29%,36%,30%,36%,36%,42%,37%,37%,38%,43%,37%,42%,54%,50%,53%,56%,58%,58%,63%,60%,64%,68%,65%,68%,64%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,25%,29%,28%,29%,36%,30%,36%,35%,42%,37%,37%,38%,43%,37%,42%,55%,49%,53%,56%,58%,58%,63%,60%,64%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,36%,42%,37%,37%,38%,43%,37%,42%,54%,50%,53%,56%,58%,58%,62%,60%,64%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,36%,30%,36%,36%,42%,36%,37%,38%,43%,37%,42%,55%,50%,53%,56%,58%,57%,62%,60%,64%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,35%,42%,37%,37%,38%,43%,37%,42%,55%,50%,53%,56%,58%,58%,62%,60%,65%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,35%,42%,37%,38%,38%,43%,38%,42%,54%,50%,53%,55%,58%,58%,62%,60%,65%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,30%,36%,30%,36%,35%,42%,36%,37%,38%,43%,37%,42%,54%,50%,53%,55%,58%,58%,63%,60%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,35%,42%,36%,37%,38%,43%,37%,42%,54%,50%,53%,55%,58%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,35%,42%,37%,38%,38%,42%,38%,42%,55%,50%,54%,55%,58%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,30%,28%,29%,36%,30%,36%,34%,42%,37%,37%,38%,43%,37%,42%,54%,50%,54%,55%,58%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,30%,36%,35%,43%,37%,37%,38%,43%,37%,42%,55%,51%,54%,55%,58%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,30%,36%,35%,43%,38%,37%,38%,43%,38%,42%,55%,51%,54%,55%,58%,58%,62%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,31%,36%,35%,43%,37%,37%,38%,43%,37%,42%,55%,51%,54%,55%,57%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,30%,36%,35%,43%,37%,37%,38%,42%,38%,42%,54%,51%,54%,55%,57%,58%,63%,59%,65%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,31%,36%,35%,43%,37%,37%,38%,43%,38%,42%,55%,52%,54%,55%,57%,58%,63%,59%,64%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24%,26%,29%,28%,29%,36%,31%,36%,35%,42%,37%,38%,39%,43%,38%,42%,54%,52%,54%,55%,57%,58%,63%,59%,64%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,29%,29%,36%,31%,36%,35%,43%,37%,38%,38%,43%,38%,42%,54%,52%,54%,55%,57%,58%,63%,59%,64%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,29%,29%,36%,31%,36%,35%,43%,37%,37%,39%,43%,38%,42%,54%,52%,54%,55%,57%,58%,63%,59%,64%,68%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,28%,29%,36%,31%,36%,35%,42%,37%,38%,39%,42%,38%,42%,54%,53%,53%,54%,57%,58%,62%,59%,64%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,28%,29%,36%,31%,37%,35%,42%,37%,38%,39%,42%,38%,42%,55%,53%,54%,54%,56%,58%,62%,59%,64%,68%,66%,68%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,28%,29%,35%,31%,36%,35%,42%,37%,38%,39%,42%,39%,41%,55%,53%,53%,54%,57%,59%,62%,59%,65%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,28%,29%,36%,31%,36%,35%,42%,37%,38%,39%,42%,39%,41%,55%,53%,54%,54%,56%,58%,62%,59%,65%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,28%,29%,36%,31%,37%,35%,42%,37%,37%,39%,42%,39%,42%,55%,53%,53%,54%,57%,58%,62%,59%,65%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,28%,29%,35%,31%,37%,35%,42%,37%,37%,39%,42%,39%,42%,55%,53%,53%,55%,56%,59%,62%,59%,65%,67%,65%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,28%,29%,36%,31%,37%,35%,42%,37%,37%,39%,42%,39%,42%,55%,53%,53%,54%,57%,58%,62%,59%,64%,67%,65%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,28%,29%,36%,32%,36%,35%,42%,37%,37%,39%,42%,39%,42%,55%,54%,53%,54%,57%,58%,63%,59%,64%,67%,65%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,29%,30%,36%,31%,36%,35%,42%,37%,37%,39%,42%,39%,42%,55%,54%,53%,54%,57%,58%,63%,58%,64%,67%,65%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,29%,29%,36%,31%,37%,35%,42%,37%,38%,39%,42%,39%,42%,55%,54%,54%,54%,56%,58%,62%,58%,64%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,29%,30%,36%,31%,36%,35%,42%,37%,38%,40%,42%,39%,42%,55%,54%,53%,54%,56%,59%,63%,59%,64%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,29%,30%,35%,31%,36%,35%,42%,37%,38%,39%,42%,39%,42%,54%,54%,53%,54%,56%,59%,63%,59%,64%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,30%,29%,30%,36%,31%,37%,36%,42%,37%,38%,39%,42%,40%,43%,54%,54%,53%,55%,56%,59%,63%,59%,64%,67%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,29%,29%,36%,31%,36%,36%,43%,37%,38%,39%,42%,40%,43%,54%,54%,54%,54%,56%,59%,63%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,28%,29%,35%,31%,36%,35%,43%,37%,38%,39%,42%,40%,43%,55%,54%,54%,54%,56%,59%,62%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,28%,29%,35%,31%,36%,35%,43%,37%,38%,40%,42%,40%,43%,54%,54%,53%,54%,56%,59%,62%,59%,64%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,29%,29%,35%,31%,36%,35%,43%,38%,39%,40%,42%,40%,44%,55%,54%,54%,54%,56%,59%,62%,58%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,29%,28%,29%,35%,31%,36%,35%,43%,38%,39%,40%,41%,40%,44%,55%,54%,53%,54%,56%,59%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,30%,28%,29%,35%,31%,36%,35%,43%,38%,39%,40%,41%,40%,44%,55%,54%,53%,54%,56%,59%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,29%,29%,35%,31%,36%,35%,43%,38%,39%,40%,41%,40%,44%,55%,54%,53%,53%,56%,59%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,26%,29%,29%,29%,35%,31%,37%,35%,43%,38%,39%,40%,41%,40%,45%,55%,54%,53%,54%,55%,59%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,29%,35%,31%,36%,35%,43%,38%,39%,40%,41%,39%,44%,55%,54%,53%,54%,56%,58%,62%,59%,65%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,29%,29%,29%,35%,30%,36%,35%,43%,38%,40%,40%,41%,40%,45%,55%,54%,53%,54%,56%,58%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,29%,29%,29%,35%,30%,36%,34%,43%,37%,39%,40%,41%,40%,45%,55%,54%,53%,54%,55%,58%,62%,58%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,29%,29%,29%,35%,30%,36%,34%,44%,38%,39%,40%,41%,40%,45%,55%,54%,53%,54%,55%,59%,62%,59%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,29%,35%,30%,36%,35%,43%,38%,39%,40%,42%,40%,45%,55%,54%,53%,54%,55%,58%,62%,58%,65%,66%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,29%,34%,30%,36%,35%,44%,38%,39%,41%,42%,40%,44%,55%,54%,54%,54%,56%,59%,62%,59%,65%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,29%,29%,29%,34%,30%,36%,35%,44%,38%,39%,40%,42%,40%,44%,55%,54%,53%,54%,55%,59%,62%,59%,64%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,29%,29%,28%,35%,30%,36%,35%,44%,38%,39%,40%,42%,40%,44%,55%,53%,53%,53%,55%,59%,63%,58%,64%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,28%,35%,30%,36%,34%,43%,38%,39%,40%,42%,40%,44%,55%,53%,54%,54%,55%,59%,63%,58%,64%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,29%,35%,29%,36%,34%,44%,38%,39%,40%,42%,40%,44%,54%,53%,53%,53%,55%,59%,62%,58%,64%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,28%,28%,35%,29%,36%,35%,44%,38%,39%,41%,42%,40%,44%,54%,53%,54%,53%,55%,59%,63%,58%,65%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,28%,34%,29%,36%,35%,44%,38%,39%,40%,42%,40%,45%,54%,53%,53%,53%,55%,58%,62%,58%,65%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,28%,34%,29%,36%,35%,44%,38%,40%,41%,42%,41%,44%,54%,54%,53%,53%,55%,58%,62%,58%,65%,67%,67%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,29%,29%,28%,34%,30%,36%,35%,44%,38%,39%,41%,42%,41%,45%,54%,54%,53%,53%,55%,58%,63%,58%,65%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,28%,29%,28%,34%,30%,36%,34%,44%,38%,39%,40%,42%,41%,44%,54%,54%,53%,53%,55%,58%,62%,58%,65%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,28%,29%,28%,34%,30%,36%,34%,43%,38%,39%,40%,43%,41%,44%,54%,53%,53%,53%,55%,58%,63%,58%,65%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,40%,42%,41%,44%,54%,53%,53%,52%,54%,58%,63%,58%,65%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,40%,43%,41%,44%,53%,53%,53%,52%,54%,58%,63%,58%,64%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,41%,43%,41%,44%,53%,53%,53%,52%,54%,58%,63%,58%,64%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,40%,43%,41%,44%,53%,53%,53%,52%,54%,58%,63%,58%,64%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,40%,43%,41%,44%,54%,53%,54%,52%,54%,58%,63%,58%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,30%,28%,34%,30%,36%,34%,43%,38%,39%,40%,42%,41%,44%,53%,53%,53%,52%,54%,58%,63%,58%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,28%,29%,28%,34%,29%,36%,34%,43%,38%,39%,41%,42%,41%,44%,53%,53%,53%,52%,53%,59%,63%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,29%,34%,29%,36%,34%,42%,38%,39%,41%,42%,42%,44%,54%,53%,53%,52%,54%,59%,63%,58%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,34%,29%,36%,34%,42%,38%,39%,40%,43%,42%,44%,54%,53%,53%,52%,54%,59%,63%,58%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,34%,29%,36%,34%,42%,38%,39%,41%,43%,42%,44%,54%,52%,53%,52%,54%,59%,62%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,29%,34%,29%,35%,34%,42%,38%,39%,41%,43%,42%,44%,54%,52%,53%,52%,53%,59%,62%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,29%,34%,29%,36%,34%,42%,38%,39%,41%,43%,42%,44%,54%,52%,53%,51%,54%,59%,62%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,34%,29%,36%,34%,42%,38%,39%,41%,43%,42%,44%,54%,52%,53%,52%,53%,59%,62%,58%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,34%,29%,36%,34%,42%,38%,39%,41%,43%,42%,45%,54%,52%,53%,51%,53%,59%,62%,58%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,29%,33%,29%,36%,34%,42%,38%,39%,41%,43%,41%,44%,54%,53%,53%,52%,53%,59%,62%,58%,64%,67%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,33%,30%,36%,34%,42%,38%,39%,41%,43%,41%,44%,54%,53%,54%,51%,53%,59%,62%,58%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,33%,30%,36%,34%,42%,38%,38%,41%,43%,41%,44%,54%,53%,53%,51%,53%,59%,62%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,33%,30%,36%,33%,42%,38%,38%,41%,43%,41%,44%,54%,53%,53%,51%,53%,59%,61%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,29%,28%,33%,30%,37%,34%,42%,38%,38%,41%,43%,41%,44%,54%,53%,53%,51%,53%,59%,61%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,28%,28%,33%,30%,37%,34%,42%,38%,38%,41%,44%,41%,44%,55%,53%,53%,51%,54%,59%,62%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,28%,33%,30%,37%,34%,42%,38%,38%,41%,43%,41%,44%,54%,53%,53%,51%,54%,58%,61%,59%,64%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,28%,34%,30%,37%,34%,42%,37%,38%,41%,44%,41%,44%,55%,53%,53%,51%,53%,59%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,28%,34%,30%,37%,34%,42%,37%,38%,41%,44%,41%,45%,55%,54%,53%,51%,54%,58%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,28%,34%,29%,37%,34%,42%,37%,38%,41%,44%,41%,45%,55%,53%,53%,51%,54%,59%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,28%,34%,29%,37%,34%,42%,37%,38%,41%,44%,41%,45%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,29%,37%,34%,42%,38%,38%,42%,44%,41%,45%,54%,53%,53%,51%,54%,58%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,29%,37%,35%,42%,37%,38%,41%,44%,41%,45%,54%,54%,53%,51%,54%,58%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,29%,37%,35%,42%,38%,38%,41%,44%,41%,45%,54%,54%,53%,51%,54%,58%,61%,59%,63%,66%,66%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,29%,37%,35%,41%,38%,38%,41%,44%,41%,45%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,65%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,30%,37%,35%,41%,37%,38%,41%,44%,41%,45%,53%,54%,53%,51%,54%,59%,61%,58%,63%,66%,65%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,30%,37%,35%,41%,38%,38%,41%,44%,41%,45%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,30%,37%,35%,41%,38%,37%,41%,43%,41%,45%,54%,54%,53%,51%,54%,59%,61%,58%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,30%,38%,35%,41%,38%,38%,40%,44%,40%,44%,54%,54%,53%,51%,54%,59%,61%,58%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,28%,34%,30%,38%,35%,41%,38%,38%,41%,44%,40%,44%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,28%,34%,30%,38%,35%,41%,38%,38%,41%,44%,41%,44%,54%,54%,53%,51%,54%,59%,61%,59%,63%,66%,,,,,,,,,,,,,,,,,,,,,,,,,
