,,,,,,,,,,,,,,,,,,,,,,,,23%,26%,25%,29%,29%,23%,28%,26%,22%,30%,24%,21%,22%,26%,31%,26%,37%,32%,23%,24%,22%,26%,28%,29%,26%,28%,20%,26%,23%,26%,24%,29%,22%,23%,26%,20%,25%,26%,27%,21%,23%,21%,29%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,22%,26%,25%,28%,28%,22%,28%,26%,22%,30%,24%,21%,22%,26%,31%,27%,37%,32%,23%,24%,22%,25%,28%,28%,25%,28%,19%,25%,22%,26%,24%,28%,22%,23%,26%,19%,25%,26%,27%,21%,22%,21%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23%,26%,24%,28%,28%,22%,28%,26%,22%,30%,24%,21%,22%,26%,30%,27%,37%,32%,24%,24%,22%,25%,27%,28%,25%,27%,19%,25%,23%,26%,24%,29%,22%,23%,27%,19%,25%,26%,27%,21%,23%,21%,29%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23%,26%,24%,29%,28%,22%,29%,26%,22%,30%,24%,21%,23%,26%,30%,26%,38%,32%,24%,24%,22%,25%,28%,28%,25%,27%,19%,25%,24%,26%,24%,29%,22%,23%,26%,19%,25%,26%,26%,21%,23%,21%,29%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23%,26%,24%,28%,28%,22%,28%,26%,22%,30%,23%,21%,23%,26%,30%,26%,37%,32%,23%,23%,22%,25%,28%,28%,25%,27%,19%,26%,23%,26%,23%,29%,23%,23%,26%,19%,26%,26%,26%,21%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,26%,25%,28%,28%,22%,28%,26%,22%,30%,24%,21%,23%,25%,30%,26%,37%,32%,23%,23%,22%,25%,28%,28%,25%,27%,19%,25%,24%,26%,23%,29%,23%,23%,26%,19%,25%,26%,26%,22%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,27%,24%,28%,28%,22%,28%,27%,22%,30%,24%,22%,24%,25%,29%,26%,37%,32%,23%,23%,22%,24%,29%,28%,25%,27%,19%,26%,24%,26%,23%,29%,23%,23%,26%,19%,26%,26%,26%,22%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,26%,25%,28%,28%,21%,29%,26%,21%,30%,24%,21%,24%,25%,29%,26%,37%,31%,23%,23%,22%,24%,29%,28%,25%,26%,19%,26%,24%,26%,24%,29%,24%,24%,26%,19%,26%,26%,26%,21%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,26%,25%,28%,28%,22%,28%,27%,21%,30%,24%,21%,23%,25%,29%,26%,37%,32%,23%,23%,22%,24%,29%,28%,25%,26%,20%,26%,23%,26%,23%,30%,23%,23%,26%,18%,26%,26%,26%,21%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,25%,27%,28%,22%,28%,27%,21%,30%,24%,21%,23%,25%,29%,26%,37%,32%,23%,23%,22%,24%,29%,27%,25%,27%,20%,25%,23%,25%,23%,30%,24%,23%,25%,18%,26%,26%,25%,21%,23%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,27%,25%,27%,28%,22%,29%,27%,21%,30%,24%,21%,24%,24%,29%,26%,36%,32%,22%,22%,22%,24%,29%,27%,24%,27%,20%,25%,23%,25%,23%,30%,24%,23%,25%,18%,26%,27%,25%,21%,23%,22%,29%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,28%,26%,27%,28%,22%,29%,26%,21%,30%,24%,21%,24%,24%,28%,26%,36%,32%,22%,22%,23%,24%,28%,27%,24%,27%,20%,25%,24%,26%,23%,30%,24%,23%,26%,18%,26%,26%,26%,21%,24%,22%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,28%,26%,28%,28%,22%,30%,26%,21%,30%,24%,21%,24%,25%,28%,26%,36%,32%,23%,22%,23%,24%,28%,27%,24%,27%,21%,25%,24%,26%,23%,30%,24%,23%,26%,18%,26%,26%,26%,21%,23%,21%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,25%,27%,29%,23%,30%,27%,21%,29%,24%,21%,24%,25%,28%,25%,36%,32%,23%,22%,23%,24%,29%,27%,25%,27%,21%,25%,24%,25%,23%,29%,24%,23%,25%,18%,26%,26%,25%,21%,23%,21%,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,25%,27%,29%,22%,31%,27%,21%,30%,24%,20%,24%,26%,28%,25%,35%,32%,22%,22%,22%,24%,29%,27%,24%,27%,20%,25%,24%,25%,23%,29%,24%,23%,26%,18%,26%,26%,25%,20%,24%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,25%,28%,28%,23%,30%,26%,22%,30%,24%,21%,24%,26%,28%,25%,35%,32%,22%,22%,22%,24%,28%,27%,25%,27%,20%,25%,24%,26%,23%,29%,24%,23%,26%,18%,26%,26%,25%,21%,24%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,28%,26%,28%,28%,23%,30%,26%,22%,30%,24%,21%,24%,26%,28%,26%,35%,32%,22%,23%,23%,23%,28%,27%,25%,27%,20%,25%,23%,26%,23%,29%,24%,23%,26%,17%,26%,26%,25%,21%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,25%,27%,28%,23%,30%,27%,22%,29%,24%,21%,24%,26%,28%,25%,35%,31%,22%,23%,23%,23%,28%,27%,25%,27%,20%,25%,24%,25%,23%,29%,25%,23%,25%,17%,26%,25%,25%,21%,24%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,26%,27%,28%,24%,30%,26%,22%,29%,24%,21%,25%,26%,28%,25%,34%,31%,22%,23%,23%,23%,28%,26%,25%,26%,21%,25%,24%,25%,23%,28%,25%,23%,25%,18%,26%,25%,26%,22%,24%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,26%,27%,28%,24%,30%,26%,22%,29%,24%,21%,24%,26%,28%,25%,35%,31%,22%,23%,23%,23%,28%,26%,24%,26%,21%,25%,24%,25%,22%,28%,25%,23%,25%,18%,26%,25%,26%,22%,24%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,27%,27%,27%,27%,24%,30%,27%,22%,29%,25%,21%,25%,25%,28%,25%,35%,31%,22%,23%,23%,23%,27%,26%,24%,26%,21%,25%,24%,25%,22%,28%,25%,23%,25%,18%,26%,25%,25%,23%,24%,,27%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,27%,27%,27%,25%,30%,27%,21%,29%,25%,21%,25%,25%,29%,25%,35%,31%,21%,23%,23%,23%,27%,26%,24%,26%,21%,25%,23%,25%,22%,28%,25%,23%,25%,18%,26%,25%,25%,23%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,27%,28%,25%,30%,26%,21%,28%,25%,21%,25%,25%,28%,25%,35%,30%,22%,24%,23%,23%,27%,26%,24%,26%,21%,25%,24%,25%,23%,28%,25%,23%,25%,18%,26%,25%,25%,23%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,28%,27%,28%,25%,29%,26%,21%,29%,25%,22%,24%,26%,28%,24%,35%,30%,22%,24%,22%,24%,27%,26%,24%,26%,22%,24%,24%,25%,23%,28%,24%,23%,24%,19%,26%,25%,25%,23%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,27%,27%,27%,27%,25%,29%,26%,22%,29%,25%,22%,24%,25%,28%,24%,34%,30%,22%,24%,22%,24%,27%,26%,24%,26%,22%,25%,24%,25%,23%,27%,24%,23%,24%,18%,25%,25%,25%,23%,23%,,27%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,27%,27%,28%,25%,30%,27%,22%,28%,25%,22%,24%,25%,28%,24%,34%,30%,22%,25%,22%,24%,27%,27%,24%,27%,22%,25%,23%,25%,23%,27%,24%,23%,24%,19%,25%,26%,25%,23%,23%,,27%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,26%,28%,25%,30%,26%,21%,28%,25%,22%,24%,25%,28%,24%,34%,30%,22%,25%,22%,24%,26%,26%,24%,26%,22%,25%,24%,26%,23%,27%,24%,24%,24%,19%,25%,26%,25%,23%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,,28%,26%,28%,24%,31%,26%,22%,28%,24%,22%,24%,25%,28%,24%,34%,29%,22%,25%,22%,24%,26%,26%,24%,27%,22%,24%,24%,26%,23%,27%,24%,24%,24%,19%,25%,26%,25%,24%,22%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,24%,30%,26%,22%,28%,24%,22%,24%,25%,28%,24%,34%,29%,22%,25%,22%,24%,26%,26%,24%,27%,22%,25%,24%,25%,23%,27%,24%,24%,24%,20%,25%,26%,25%,24%,22%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,26%,28%,25%,30%,26%,22%,28%,25%,22%,23%,25%,28%,24%,33%,30%,22%,25%,22%,25%,26%,27%,23%,27%,23%,25%,23%,25%,23%,27%,25%,23%,23%,20%,26%,26%,26%,23%,23%,,28%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,26%,28%,25%,30%,26%,22%,28%,25%,22%,23%,25%,28%,24%,34%,30%,22%,25%,21%,25%,26%,26%,23%,27%,23%,25%,23%,25%,23%,27%,25%,24%,23%,20%,26%,26%,26%,23%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,28%,25%,30%,26%,22%,29%,25%,22%,23%,25%,28%,24%,34%,30%,22%,25%,21%,24%,26%,26%,23%,27%,23%,25%,24%,25%,23%,27%,24%,24%,23%,20%,26%,26%,26%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,28%,25%,30%,27%,22%,28%,25%,22%,23%,25%,28%,24%,34%,30%,22%,25%,21%,25%,26%,27%,23%,27%,22%,25%,24%,25%,22%,27%,24%,24%,23%,19%,26%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,28%,25%,30%,27%,22%,29%,25%,22%,23%,25%,28%,24%,34%,30%,22%,25%,21%,25%,26%,27%,23%,27%,22%,25%,23%,25%,23%,28%,25%,23%,23%,19%,26%,25%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,28%,25%,31%,27%,22%,29%,26%,22%,23%,25%,28%,25%,34%,31%,22%,25%,21%,26%,26%,26%,23%,26%,22%,25%,23%,25%,23%,28%,25%,23%,23%,20%,26%,26%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,25%,30%,27%,22%,29%,26%,23%,23%,25%,29%,24%,33%,30%,21%,25%,21%,26%,26%,26%,23%,27%,23%,24%,23%,25%,23%,28%,24%,23%,23%,20%,26%,26%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,26%,27%,25%,30%,27%,22%,29%,25%,23%,23%,25%,29%,24%,33%,30%,22%,25%,21%,26%,25%,26%,23%,27%,23%,24%,23%,25%,22%,28%,25%,23%,23%,20%,26%,25%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,26%,27%,25%,30%,27%,22%,29%,25%,24%,24%,25%,29%,24%,33%,30%,22%,25%,22%,26%,25%,26%,23%,27%,23%,24%,23%,25%,23%,28%,25%,23%,23%,21%,26%,25%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,25%,30%,27%,22%,29%,25%,23%,23%,25%,29%,24%,33%,30%,22%,25%,22%,26%,25%,26%,23%,27%,23%,24%,23%,25%,23%,28%,25%,23%,23%,21%,26%,25%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,25%,30%,27%,22%,29%,25%,23%,23%,25%,28%,24%,33%,30%,22%,25%,22%,26%,26%,26%,23%,27%,23%,24%,23%,24%,23%,28%,24%,23%,23%,21%,26%,26%,26%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,25%,30%,28%,22%,29%,25%,23%,23%,25%,28%,24%,33%,31%,21%,25%,21%,27%,25%,26%,23%,28%,23%,25%,23%,25%,23%,28%,24%,23%,23%,21%,27%,25%,25%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,26%,25%,30%,28%,22%,29%,26%,24%,23%,25%,28%,25%,33%,31%,21%,25%,21%,26%,25%,26%,23%,28%,23%,25%,22%,25%,23%,28%,24%,24%,23%,21%,26%,26%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,26%,25%,30%,28%,22%,30%,26%,23%,23%,25%,29%,25%,33%,31%,22%,25%,22%,26%,25%,26%,23%,28%,23%,25%,23%,25%,23%,28%,24%,23%,23%,21%,26%,26%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,26%,31%,28%,22%,30%,26%,23%,23%,25%,28%,25%,33%,31%,22%,25%,22%,26%,25%,26%,23%,28%,23%,24%,23%,25%,23%,28%,24%,23%,23%,20%,26%,27%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,25%,31%,28%,21%,29%,26%,24%,23%,25%,28%,25%,33%,31%,22%,25%,22%,26%,25%,25%,23%,28%,23%,24%,23%,25%,23%,28%,24%,23%,23%,20%,26%,27%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,25%,30%,28%,21%,29%,26%,24%,22%,25%,28%,25%,33%,31%,22%,25%,22%,26%,25%,25%,22%,28%,23%,24%,23%,25%,22%,28%,24%,23%,23%,20%,26%,27%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,25%,30%,28%,21%,30%,26%,23%,22%,25%,28%,25%,34%,31%,22%,25%,22%,26%,25%,25%,22%,28%,23%,24%,23%,25%,22%,28%,23%,23%,23%,21%,26%,27%,25%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,26%,31%,28%,21%,29%,26%,23%,22%,26%,28%,26%,34%,31%,23%,25%,22%,26%,25%,26%,22%,28%,23%,24%,23%,24%,22%,28%,23%,23%,23%,21%,26%,27%,25%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,26%,30%,28%,21%,29%,26%,23%,22%,25%,28%,25%,34%,30%,23%,25%,22%,25%,25%,26%,22%,28%,24%,24%,23%,24%,22%,29%,23%,23%,23%,20%,26%,27%,25%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,26%,30%,29%,21%,29%,26%,23%,22%,25%,28%,25%,34%,30%,23%,26%,22%,25%,25%,26%,22%,27%,24%,24%,23%,25%,22%,29%,23%,23%,23%,20%,26%,26%,25%,23%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,26%,30%,29%,21%,30%,26%,23%,22%,25%,28%,25%,33%,30%,22%,26%,22%,26%,25%,26%,22%,27%,23%,25%,23%,25%,22%,29%,23%,23%,23%,20%,26%,26%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,26%,30%,29%,21%,29%,26%,23%,22%,26%,28%,25%,33%,30%,22%,26%,23%,26%,24%,26%,23%,28%,24%,25%,23%,24%,22%,29%,23%,23%,23%,21%,26%,26%,24%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,26%,31%,29%,21%,29%,25%,23%,23%,25%,29%,25%,33%,31%,23%,25%,23%,26%,24%,26%,23%,28%,24%,25%,23%,24%,22%,29%,24%,23%,23%,21%,26%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,26%,31%,28%,20%,29%,25%,23%,23%,26%,28%,25%,33%,31%,23%,25%,23%,26%,25%,26%,23%,27%,24%,25%,24%,24%,22%,28%,24%,23%,24%,20%,26%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,26%,27%,27%,30%,28%,21%,29%,25%,22%,23%,26%,28%,25%,33%,31%,23%,25%,22%,26%,25%,26%,22%,28%,24%,25%,24%,25%,21%,28%,24%,23%,24%,20%,26%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,27%,27%,30%,28%,21%,29%,25%,22%,23%,26%,28%,25%,32%,31%,23%,25%,23%,26%,24%,26%,22%,28%,24%,25%,24%,24%,22%,28%,23%,23%,24%,21%,26%,26%,24%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,26%,27%,30%,28%,21%,29%,25%,22%,23%,25%,28%,25%,32%,31%,23%,25%,23%,26%,24%,26%,22%,28%,24%,25%,24%,24%,22%,28%,24%,23%,24%,21%,25%,26%,24%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,26%,27%,30%,28%,21%,29%,25%,23%,23%,26%,28%,25%,32%,31%,24%,25%,23%,26%,25%,26%,23%,27%,24%,25%,24%,25%,22%,28%,24%,23%,25%,21%,25%,26%,24%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,26%,27%,30%,28%,21%,29%,25%,23%,23%,26%,28%,25%,32%,30%,24%,25%,23%,27%,25%,26%,23%,28%,24%,25%,25%,25%,21%,28%,24%,23%,25%,21%,25%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,26%,26%,27%,30%,28%,21%,29%,25%,23%,22%,26%,28%,24%,32%,30%,23%,24%,22%,27%,25%,26%,22%,28%,24%,24%,25%,24%,22%,28%,24%,23%,24%,21%,25%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,25%,26%,27%,30%,27%,21%,28%,25%,23%,23%,26%,27%,24%,32%,30%,23%,24%,22%,26%,25%,26%,23%,28%,24%,24%,25%,24%,22%,27%,24%,23%,25%,21%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,26%,27%,30%,27%,21%,29%,25%,23%,23%,26%,27%,24%,32%,30%,23%,25%,22%,26%,25%,26%,23%,28%,24%,24%,25%,24%,22%,27%,24%,24%,25%,21%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,26%,27%,30%,27%,21%,29%,25%,23%,24%,26%,27%,24%,32%,30%,23%,25%,22%,26%,25%,26%,23%,29%,24%,24%,25%,24%,22%,27%,24%,24%,25%,21%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,26%,27%,30%,27%,21%,29%,24%,23%,24%,26%,27%,24%,32%,30%,23%,25%,22%,26%,26%,26%,23%,29%,23%,24%,24%,24%,21%,27%,24%,24%,24%,20%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,25%,26%,26%,30%,27%,21%,28%,24%,23%,24%,25%,27%,24%,31%,29%,24%,25%,22%,26%,25%,26%,23%,29%,23%,24%,25%,24%,21%,27%,24%,24%,24%,20%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,25%,26%,26%,30%,27%,21%,29%,24%,23%,24%,25%,27%,24%,31%,29%,24%,26%,22%,26%,25%,26%,23%,29%,24%,24%,25%,24%,21%,27%,24%,24%,25%,21%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,25%,26%,27%,30%,27%,22%,29%,24%,23%,24%,25%,27%,24%,31%,29%,24%,26%,22%,26%,26%,26%,23%,29%,24%,24%,25%,24%,22%,27%,24%,24%,25%,21%,25%,26%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,24%,26%,26%,30%,28%,22%,28%,24%,22%,24%,25%,27%,24%,31%,29%,24%,26%,22%,26%,26%,26%,23%,29%,24%,24%,25%,24%,22%,27%,24%,24%,24%,20%,25%,26%,24%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,28%,22%,28%,24%,22%,23%,25%,27%,24%,31%,29%,24%,26%,22%,26%,26%,26%,23%,29%,23%,24%,25%,23%,21%,27%,24%,24%,24%,20%,25%,26%,24%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,28%,22%,28%,24%,22%,23%,25%,27%,24%,31%,29%,24%,26%,22%,26%,26%,26%,23%,30%,23%,24%,25%,23%,21%,27%,25%,24%,24%,20%,25%,26%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,28%,22%,28%,24%,22%,24%,25%,27%,24%,31%,29%,24%,26%,23%,26%,26%,26%,23%,30%,23%,24%,26%,23%,21%,27%,25%,25%,24%,20%,25%,26%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,27%,23%,28%,24%,23%,24%,25%,27%,24%,31%,28%,24%,26%,23%,26%,26%,25%,23%,29%,23%,24%,25%,24%,21%,27%,25%,25%,24%,21%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,27%,23%,28%,24%,22%,24%,25%,27%,24%,31%,29%,24%,26%,23%,26%,26%,25%,22%,30%,23%,24%,25%,23%,21%,27%,25%,24%,24%,20%,25%,25%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,25%,27%,30%,27%,23%,28%,24%,23%,24%,25%,27%,24%,31%,29%,24%,26%,23%,26%,26%,25%,22%,30%,24%,24%,25%,23%,21%,27%,25%,24%,24%,20%,25%,25%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,26%,27%,30%,27%,23%,28%,24%,23%,24%,25%,27%,24%,30%,29%,24%,27%,23%,26%,26%,26%,22%,30%,24%,24%,26%,23%,22%,27%,25%,24%,25%,21%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,25%,26%,27%,30%,27%,24%,27%,24%,23%,24%,25%,27%,24%,30%,29%,24%,26%,23%,26%,25%,25%,23%,30%,24%,25%,25%,23%,22%,26%,25%,24%,25%,21%,25%,25%,25%,24%,23%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,26%,24%,26%,27%,30%,27%,23%,27%,23%,22%,24%,25%,27%,23%,30%,29%,23%,26%,23%,26%,26%,25%,22%,30%,24%,24%,25%,23%,22%,26%,25%,24%,24%,21%,25%,25%,25%,23%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,26%,27%,30%,27%,23%,28%,23%,22%,24%,25%,27%,23%,30%,29%,23%,27%,23%,26%,26%,26%,22%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,20%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,24%,26%,,29%,27%,24%,27%,23%,23%,24%,25%,27%,23%,30%,29%,24%,27%,23%,27%,26%,26%,22%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,20%,26%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,27%,25%,25%,,29%,27%,24%,27%,23%,23%,24%,25%,26%,23%,30%,29%,24%,26%,23%,27%,26%,25%,23%,30%,24%,25%,25%,23%,22%,26%,25%,24%,24%,20%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,24%,26%,,29%,27%,23%,27%,23%,23%,24%,25%,26%,23%,31%,30%,23%,26%,23%,27%,26%,25%,23%,30%,23%,25%,25%,23%,22%,26%,25%,24%,24%,20%,25%,25%,25%,24%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
