,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,26%,23%,31%,30%,33%,32%,24%,32%,32%,26%,37%,29%,23%,28%,25%,25%,26%,28%,20%,21%,21%,20%,20%,14%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,26%,23%,31%,31%,33%,32%,24%,32%,32%,26%,37%,28%,23%,28%,26%,25%,26%,28%,21%,21%,21%,20%,20%,15%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,29%,26%,23%,31%,31%,33%,32%,24%,32%,32%,26%,37%,28%,23%,28%,26%,25%,26%,28%,21%,21%,21%,20%,19%,14%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,25%,23%,31%,30%,33%,33%,24%,31%,32%,25%,37%,28%,23%,29%,25%,25%,26%,28%,20%,22%,21%,20%,19%,14%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,29%,26%,23%,31%,30%,33%,32%,24%,31%,32%,25%,37%,29%,24%,29%,26%,25%,26%,28%,20%,21%,21%,20%,19%,14%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,29%,26%,23%,32%,30%,33%,33%,25%,31%,32%,25%,37%,28%,23%,28%,26%,25%,26%,28%,21%,21%,21%,20%,20%,14%,25%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,29%,26%,23%,32%,30%,33%,33%,24%,31%,32%,25%,37%,29%,24%,28%,26%,25%,26%,29%,21%,21%,21%,20%,20%,14%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,29%,26%,23%,32%,30%,33%,32%,24%,31%,31%,25%,37%,29%,24%,28%,26%,25%,26%,29%,21%,22%,21%,20%,19%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,28%,26%,23%,32%,30%,33%,32%,24%,31%,31%,25%,37%,29%,24%,28%,26%,25%,26%,28%,21%,22%,21%,20%,19%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,24%,28%,26%,23%,32%,29%,33%,33%,25%,31%,31%,25%,36%,29%,24%,28%,27%,25%,26%,28%,21%,22%,21%,20%,19%,14%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,26%,23%,29%,26%,23%,31%,29%,32%,32%,24%,31%,31%,24%,36%,29%,23%,28%,27%,26%,26%,28%,21%,22%,21%,20%,19%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,26%,23%,31%,29%,32%,32%,25%,31%,31%,24%,36%,29%,23%,28%,27%,25%,26%,28%,21%,22%,21%,20%,20%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,28%,26%,23%,31%,29%,32%,32%,25%,32%,31%,24%,36%,29%,23%,28%,27%,25%,26%,28%,21%,22%,21%,20%,19%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,28%,26%,23%,31%,29%,32%,32%,25%,31%,31%,25%,36%,29%,23%,28%,27%,25%,26%,28%,20%,21%,21%,20%,19%,15%,24%,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,26%,22%,31%,30%,32%,32%,24%,31%,31%,24%,35%,29%,23%,28%,27%,25%,27%,28%,20%,21%,21%,20%,19%,15%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,28%,25%,22%,31%,30%,32%,32%,24%,31%,31%,24%,35%,29%,23%,28%,27%,25%,26%,28%,21%,21%,21%,20%,19%,15%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,25%,22%,31%,29%,32%,32%,24%,31%,31%,24%,35%,29%,23%,28%,27%,25%,26%,28%,21%,22%,21%,20%,19%,15%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,30%,32%,32%,24%,31%,31%,25%,35%,29%,23%,28%,28%,25%,26%,28%,21%,22%,21%,21%,19%,15%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,23%,29%,26%,22%,31%,30%,32%,32%,24%,31%,31%,24%,35%,29%,22%,28%,28%,24%,26%,28%,20%,22%,21%,20%,19%,15%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,29%,26%,22%,31%,29%,32%,32%,24%,31%,31%,24%,36%,29%,22%,27%,28%,24%,26%,28%,20%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,29%,26%,22%,31%,29%,32%,32%,24%,31%,31%,25%,35%,29%,22%,28%,28%,24%,26%,28%,21%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,30%,26%,22%,31%,30%,32%,32%,24%,31%,31%,25%,35%,29%,23%,28%,28%,24%,26%,28%,21%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,30%,26%,22%,31%,30%,32%,32%,24%,30%,31%,24%,35%,28%,22%,28%,28%,24%,26%,28%,21%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20%,25%,24%,30%,25%,22%,31%,30%,32%,32%,24%,30%,31%,25%,35%,29%,22%,28%,28%,24%,26%,28%,21%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,24%,30%,25%,22%,31%,30%,33%,32%,24%,30%,31%,25%,35%,29%,23%,28%,28%,24%,26%,28%,21%,22%,21%,20%,19%,16%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,24%,30%,25%,22%,31%,30%,33%,33%,24%,30%,31%,25%,35%,30%,23%,28%,28%,25%,26%,28%,21%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,24%,29%,25%,22%,31%,30%,32%,33%,24%,30%,30%,25%,35%,29%,23%,27%,28%,25%,26%,28%,21%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,21%,31%,30%,32%,33%,24%,30%,31%,26%,35%,30%,23%,27%,28%,25%,26%,28%,20%,23%,20%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,21%,32%,30%,32%,33%,24%,30%,31%,26%,35%,30%,23%,27%,28%,25%,26%,29%,20%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,21%,31%,30%,32%,32%,24%,30%,30%,26%,35%,30%,23%,27%,28%,25%,26%,29%,21%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,30%,32%,32%,24%,30%,30%,25%,35%,30%,23%,27%,27%,25%,26%,28%,21%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,30%,32%,32%,24%,31%,31%,26%,35%,30%,23%,27%,27%,25%,26%,28%,21%,23%,21%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,21%,31%,30%,32%,32%,24%,30%,30%,26%,35%,30%,23%,27%,27%,26%,26%,29%,21%,23%,20%,20%,19%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,28%,25%,22%,31%,30%,32%,32%,24%,30%,30%,26%,35%,30%,23%,27%,27%,26%,26%,28%,21%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,28%,25%,22%,32%,30%,32%,32%,24%,30%,30%,26%,35%,30%,24%,26%,27%,25%,26%,28%,21%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,28%,25%,22%,31%,30%,31%,31%,24%,31%,31%,26%,35%,30%,24%,26%,27%,26%,26%,28%,21%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,22%,29%,25%,22%,31%,30%,31%,31%,24%,31%,30%,26%,35%,30%,24%,26%,27%,26%,26%,28%,21%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,22%,29%,25%,22%,31%,30%,31%,31%,24%,31%,30%,27%,35%,30%,24%,26%,27%,27%,26%,28%,21%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,22%,29%,25%,22%,31%,30%,31%,31%,24%,31%,30%,26%,35%,30%,24%,26%,27%,26%,26%,28%,22%,23%,21%,20%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,29%,31%,31%,24%,30%,30%,26%,35%,30%,24%,26%,27%,27%,26%,28%,22%,23%,21%,21%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,22%,29%,25%,22%,31%,29%,32%,31%,24%,31%,31%,27%,34%,30%,23%,26%,27%,27%,26%,28%,22%,23%,21%,21%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,22%,29%,25%,22%,31%,29%,32%,31%,24%,31%,31%,26%,34%,30%,23%,26%,27%,26%,26%,27%,21%,23%,21%,21%,18%,17%,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,29%,32%,31%,24%,31%,30%,26%,35%,30%,23%,25%,28%,26%,26%,27%,21%,23%,20%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,29%,32%,31%,24%,31%,30%,26%,35%,30%,23%,25%,28%,27%,26%,28%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21%,25%,23%,29%,25%,22%,31%,29%,32%,31%,24%,32%,30%,26%,35%,30%,23%,25%,28%,27%,26%,27%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,22%,29%,25%,22%,31%,30%,32%,31%,24%,31%,30%,26%,35%,30%,23%,25%,28%,26%,26%,27%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,23%,29%,25%,22%,31%,29%,32%,31%,25%,31%,30%,26%,35%,29%,24%,25%,28%,26%,26%,27%,21%,23%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,23%,28%,25%,22%,31%,29%,32%,32%,24%,31%,30%,27%,35%,29%,24%,25%,28%,26%,26%,27%,21%,23%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,23%,28%,25%,22%,31%,29%,31%,31%,25%,31%,31%,27%,35%,29%,24%,25%,28%,26%,26%,27%,21%,23%,21%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,22%,28%,25%,22%,32%,29%,31%,31%,25%,31%,31%,27%,34%,29%,24%,25%,28%,26%,26%,27%,21%,23%,22%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22%,25%,22%,28%,25%,22%,32%,29%,32%,31%,25%,31%,31%,27%,34%,29%,24%,25%,28%,26%,27%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23%,25%,22%,28%,24%,22%,31%,29%,32%,31%,25%,31%,31%,27%,34%,29%,24%,25%,28%,27%,27%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,29%,24%,22%,31%,29%,32%,31%,25%,31%,31%,27%,34%,29%,24%,25%,28%,27%,27%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,29%,24%,22%,31%,29%,32%,31%,25%,31%,31%,27%,34%,29%,24%,25%,28%,26%,26%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,24%,22%,31%,29%,31%,31%,25%,31%,31%,28%,34%,28%,24%,25%,28%,27%,26%,27%,21%,23%,21%,22%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,22%,28%,24%,22%,31%,29%,31%,31%,24%,31%,30%,28%,34%,28%,24%,24%,28%,27%,26%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,24%,22%,32%,29%,31%,31%,24%,31%,31%,28%,34%,28%,24%,24%,28%,27%,26%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,25%,22%,32%,29%,31%,31%,25%,31%,31%,28%,34%,28%,24%,24%,28%,27%,26%,27%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,25%,22%,32%,29%,32%,31%,25%,31%,31%,28%,34%,28%,24%,24%,28%,27%,26%,27%,22%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,24%,22%,32%,29%,32%,31%,24%,30%,31%,28%,34%,28%,24%,24%,28%,27%,26%,27%,22%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,24%,22%,32%,29%,32%,31%,25%,31%,31%,28%,34%,28%,24%,24%,28%,26%,26%,26%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,24%,22%,31%,28%,32%,31%,25%,31%,31%,28%,34%,28%,24%,24%,28%,27%,26%,26%,21%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,25%,22%,32%,28%,32%,30%,25%,31%,30%,28%,35%,28%,24%,24%,28%,27%,26%,26%,22%,23%,21%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,25%,22%,32%,28%,32%,30%,25%,32%,30%,27%,34%,28%,24%,24%,28%,27%,26%,26%,22%,23%,22%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,25%,21%,32%,29%,32%,30%,25%,31%,31%,28%,34%,28%,24%,24%,29%,27%,26%,26%,21%,23%,22%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,25%,21%,32%,28%,32%,30%,25%,31%,31%,28%,34%,28%,24%,25%,28%,27%,27%,26%,21%,23%,22%,21%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,25%,21%,32%,29%,32%,30%,25%,31%,31%,27%,34%,27%,24%,25%,28%,27%,27%,26%,21%,23%,22%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,25%,21%,31%,29%,31%,30%,25%,31%,31%,27%,34%,27%,24%,25%,28%,27%,27%,26%,21%,23%,22%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,21%,31%,28%,31%,30%,25%,31%,30%,28%,35%,27%,25%,25%,28%,28%,27%,26%,21%,23%,22%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,23%,28%,26%,21%,31%,28%,31%,30%,25%,31%,30%,28%,34%,27%,25%,25%,28%,28%,27%,26%,21%,23%,21%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,21%,31%,28%,31%,29%,25%,31%,30%,28%,34%,27%,25%,25%,28%,28%,27%,26%,21%,23%,21%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,22%,28%,26%,21%,31%,28%,31%,29%,24%,31%,30%,28%,34%,27%,24%,25%,28%,28%,27%,26%,21%,23%,21%,20%,18%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,23%,28%,26%,22%,31%,28%,32%,29%,24%,32%,30%,28%,34%,27%,24%,25%,28%,28%,27%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,22%,31%,28%,32%,29%,24%,32%,30%,27%,34%,27%,24%,25%,28%,28%,27%,26%,21%,23%,22%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,27%,22%,31%,28%,32%,29%,24%,32%,30%,28%,34%,28%,25%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,22%,30%,28%,32%,29%,25%,32%,30%,28%,34%,28%,25%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26%,23%,28%,26%,22%,31%,28%,32%,29%,25%,32%,30%,28%,34%,28%,24%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,27%,22%,31%,27%,32%,29%,25%,32%,30%,27%,34%,28%,24%,25%,28%,27%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,27%,23%,31%,28%,32%,29%,25%,32%,30%,27%,34%,28%,24%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,23%,31%,28%,32%,30%,25%,32%,30%,27%,33%,28%,24%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,22%,31%,28%,33%,30%,25%,32%,30%,28%,33%,28%,24%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,22%,31%,27%,32%,30%,25%,32%,30%,27%,33%,28%,24%,25%,28%,27%,28%,25%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,27%,23%,31%,28%,32%,30%,25%,32%,30%,27%,33%,28%,24%,25%,28%,28%,28%,25%,22%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,23%,28%,26%,23%,31%,28%,32%,30%,25%,31%,30%,28%,33%,28%,24%,25%,28%,28%,28%,26%,21%,23%,21%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,31%,27%,32%,29%,26%,31%,30%,27%,33%,27%,24%,24%,28%,27%,28%,26%,21%,23%,22%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,31%,27%,33%,29%,25%,31%,30%,27%,33%,27%,24%,25%,28%,27%,28%,25%,22%,22%,22%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,31%,27%,33%,29%,26%,31%,30%,27%,33%,28%,23%,25%,28%,27%,28%,25%,22%,23%,22%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,31%,27%,32%,29%,26%,32%,30%,27%,33%,28%,23%,25%,28%,28%,28%,25%,22%,23%,22%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,30%,27%,32%,29%,26%,32%,30%,27%,33%,28%,23%,24%,28%,27%,29%,25%,22%,23%,21%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,30%,27%,33%,29%,26%,31%,30%,27%,33%,28%,23%,24%,28%,27%,28%,25%,22%,23%,21%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,24%,28%,26%,23%,30%,27%,33%,29%,26%,31%,30%,27%,33%,28%,24%,24%,28%,27%,28%,25%,22%,23%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25%,25%,28%,26%,23%,30%,27%,33%,29%,26%,32%,30%,27%,33%,28%,23%,24%,28%,28%,28%,25%,22%,23%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,25%,28%,27%,23%,30%,27%,33%,29%,26%,32%,30%,27%,33%,28%,23%,24%,28%,27%,28%,25%,22%,23%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,25%,28%,27%,23%,30%,27%,33%,29%,26%,32%,30%,27%,32%,28%,23%,24%,28%,28%,28%,25%,22%,23%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,25%,28%,27%,23%,30%,27%,33%,29%,26%,32%,30%,27%,33%,28%,23%,24%,28%,28%,28%,26%,22%,22%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,,28%,27%,23%,30%,27%,33%,29%,26%,32%,30%,27%,33%,28%,23%,24%,28%,28%,28%,26%,22%,22%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,,28%,27%,23%,30%,27%,33%,28%,26%,32%,30%,27%,33%,28%,23%,24%,28%,28%,28%,26%,22%,22%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,,28%,27%,23%,31%,27%,33%,28%,26%,32%,29%,27%,33%,28%,23%,24%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,26%,33%,28%,23%,24%,28%,28%,28%,26%,22%,22%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,24%,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,22%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,22%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,22%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,31%,27%,32%,28%,26%,32%,29%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,22%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,31%,27%,32%,28%,26%,32%,30%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,27%,33%,28%,23%,23%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,28%,25%,32%,29%,27%,34%,28%,23%,23%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,32%,28%,25%,32%,30%,26%,33%,28%,23%,23%,28%,28%,28%,26%,23%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,28%,26%,32%,29%,26%,33%,28%,23%,24%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,33%,29%,26%,32%,30%,26%,33%,28%,23%,23%,28%,28%,28%,26%,22%,23%,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,28%,27%,22%,30%,27%,32%,29%,25%,32%,30%,26%,33%,28%,23%,23%,28%,28%,29%,25%,22%,23%,22%,21%,,,,,,,,,,,,,,,,,,,,,,,,,
