-5.0,-4.8,-4.6,-4.2,-4.1,-4.0,-3.9,-3.8,-3.7,-3.6,-3.5,-3.4,-3.3,-3.2,-3.1,-3.0,-2.9,-2.8,-2.7,-2.6,-2.5,-2.4,-2.3,-2.2,-2.1,-2.0,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1.0,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.6,4.8,5.0
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,37%,34%,34%,46%,38%,33%,29%,40%,41%,43%,37%,36%,33%,33%,27%,32%,30%,33%,29%,30%,20%,26%,22%,28%,34%,29%,29%,18%,22%,22%,24%,18%,22%,25%,22%,12%,16%,22%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,52%,38%,35%,34%,47%,39%,32%,29%,40%,41%,44%,37%,35%,34%,33%,27%,31%,30%,34%,29%,30%,21%,26%,22%,27%,35%,29%,29%,18%,22%,22%,24%,18%,22%,26%,23%,13%,16%,23%,17%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,38%,35%,34%,46%,38%,32%,29%,41%,41%,43%,37%,35%,34%,34%,26%,31%,30%,34%,29%,30%,21%,26%,22%,27%,35%,29%,29%,18%,22%,22%,24%,18%,22%,26%,22%,13%,16%,22%,18%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,52%,38%,35%,34%,47%,38%,33%,29%,40%,41%,44%,37%,36%,33%,33%,26%,31%,31%,33%,29%,30%,21%,25%,21%,28%,35%,29%,29%,17%,21%,22%,24%,17%,21%,25%,22%,13%,16%,22%,18%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,51%,38%,35%,34%,46%,38%,32%,29%,40%,42%,44%,37%,35%,33%,33%,26%,31%,31%,33%,28%,31%,20%,25%,22%,28%,35%,28%,28%,17%,21%,22%,24%,17%,22%,25%,23%,13%,16%,22%,18%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,52%,38%,35%,34%,47%,38%,33%,30%,41%,41%,45%,37%,36%,33%,34%,27%,30%,31%,33%,28%,30%,21%,25%,22%,29%,34%,28%,28%,18%,21%,23%,23%,17%,22%,25%,23%,12%,16%,22%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,38%,35%,33%,47%,39%,33%,29%,40%,42%,45%,36%,36%,33%,33%,26%,31%,31%,33%,28%,30%,21%,25%,22%,29%,34%,28%,28%,18%,21%,22%,23%,18%,22%,25%,22%,12%,16%,22%,18%,16%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,52%,38%,35%,33%,48%,39%,33%,29%,40%,42%,45%,36%,37%,32%,33%,26%,31%,31%,33%,28%,30%,21%,25%,22%,28%,34%,28%,28%,18%,22%,22%,23%,18%,22%,25%,22%,12%,16%,22%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,38%,36%,34%,47%,39%,33%,29%,40%,42%,44%,36%,37%,32%,33%,26%,31%,31%,33%,28%,30%,21%,24%,22%,28%,34%,27%,27%,18%,22%,22%,23%,18%,21%,24%,22%,12%,17%,21%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,52%,39%,36%,33%,47%,39%,33%,29%,40%,42%,44%,36%,36%,32%,33%,27%,30%,30%,33%,29%,30%,20%,24%,22%,28%,34%,28%,27%,17%,23%,22%,23%,18%,21%,24%,22%,12%,17%,21%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52%,51%,39%,36%,34%,47%,38%,34%,29%,41%,42%,44%,36%,36%,32%,33%,26%,30%,30%,33%,29%,29%,20%,24%,22%,28%,34%,28%,28%,17%,23%,22%,23%,18%,21%,24%,23%,12%,17%,21%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,39%,37%,34%,47%,38%,34%,30%,40%,43%,44%,36%,36%,32%,33%,26%,30%,31%,33%,29%,30%,21%,24%,22%,28%,34%,28%,28%,17%,22%,22%,23%,19%,21%,24%,22%,13%,17%,21%,19%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,39%,37%,33%,47%,38%,34%,30%,41%,43%,44%,36%,36%,33%,33%,27%,30%,30%,33%,29%,30%,21%,24%,22%,28%,33%,29%,28%,17%,22%,21%,23%,19%,21%,24%,22%,13%,17%,21%,19%,15%,13%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,40%,37%,33%,46%,38%,34%,30%,40%,43%,43%,35%,36%,32%,33%,26%,30%,31%,33%,29%,30%,21%,24%,22%,28%,33%,29%,28%,17%,23%,21%,23%,19%,21%,24%,23%,13%,17%,21%,18%,15%,14%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,52%,40%,37%,33%,47%,37%,34%,31%,41%,43%,43%,35%,36%,33%,33%,26%,30%,31%,33%,28%,31%,21%,24%,22%,28%,33%,28%,28%,17%,23%,21%,23%,19%,20%,23%,23%,13%,18%,20%,18%,15%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,40%,38%,33%,47%,37%,33%,30%,41%,43%,43%,35%,36%,33%,33%,27%,30%,30%,33%,28%,31%,21%,25%,22%,28%,33%,28%,28%,17%,22%,21%,22%,19%,21%,23%,22%,13%,17%,20%,18%,14%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,40%,37%,33%,47%,37%,33%,31%,41%,43%,42%,35%,37%,33%,33%,27%,30%,31%,32%,28%,31%,21%,24%,22%,28%,32%,28%,28%,17%,22%,21%,23%,19%,21%,23%,22%,13%,17%,20%,18%,14%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,40%,38%,33%,48%,37%,33%,31%,41%,43%,43%,35%,37%,34%,34%,26%,30%,31%,33%,28%,31%,21%,24%,21%,28%,32%,28%,29%,17%,22%,21%,23%,19%,21%,24%,22%,13%,17%,20%,18%,15%,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,52%,40%,38%,33%,48%,37%,33%,32%,41%,43%,43%,35%,38%,34%,33%,26%,30%,31%,33%,28%,31%,21%,24%,22%,28%,32%,28%,28%,17%,22%,21%,23%,19%,21%,23%,22%,13%,17%,21%,18%,15%,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,32%,48%,37%,33%,32%,42%,43%,42%,36%,38%,35%,34%,27%,30%,31%,32%,28%,31%,21%,24%,22%,28%,32%,29%,28%,18%,22%,20%,23%,19%,20%,23%,22%,13%,17%,20%,18%,15%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,38%,32%,48%,37%,33%,31%,41%,43%,43%,36%,38%,35%,34%,27%,29%,31%,32%,28%,31%,21%,24%,22%,29%,32%,29%,28%,17%,22%,20%,23%,19%,20%,24%,22%,13%,17%,20%,18%,15%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,51%,40%,38%,32%,48%,37%,33%,31%,41%,43%,42%,35%,38%,35%,33%,26%,30%,32%,32%,28%,31%,22%,24%,22%,28%,32%,29%,28%,17%,22%,21%,23%,19%,20%,24%,22%,13%,17%,20%,18%,15%,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,40%,37%,32%,48%,37%,34%,31%,41%,43%,43%,35%,38%,35%,34%,26%,30%,32%,32%,28%,31%,21%,24%,21%,28%,32%,29%,28%,17%,21%,21%,23%,19%,21%,23%,21%,14%,17%,21%,18%,14%,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,40%,37%,32%,48%,36%,34%,31%,42%,43%,42%,36%,38%,36%,34%,27%,29%,32%,33%,28%,32%,21%,24%,21%,28%,32%,29%,27%,17%,21%,21%,23%,18%,21%,23%,21%,14%,16%,21%,18%,14%,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,33%,48%,36%,33%,31%,41%,44%,43%,35%,37%,36%,33%,27%,29%,32%,33%,28%,31%,21%,24%,22%,28%,32%,29%,27%,17%,21%,20%,22%,18%,20%,23%,22%,14%,16%,20%,18%,14%,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,36%,33%,48%,36%,34%,30%,42%,43%,43%,35%,37%,36%,33%,27%,30%,32%,33%,28%,32%,22%,24%,22%,28%,32%,29%,27%,17%,21%,20%,22%,18%,20%,24%,22%,14%,17%,20%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,34%,48%,36%,34%,30%,42%,43%,42%,35%,38%,37%,33%,28%,30%,32%,33%,28%,32%,21%,23%,21%,28%,33%,29%,27%,17%,21%,20%,22%,19%,20%,23%,22%,14%,17%,21%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,34%,48%,37%,34%,31%,43%,43%,43%,35%,37%,37%,33%,28%,30%,31%,33%,27%,32%,21%,23%,21%,28%,33%,29%,27%,17%,21%,21%,22%,19%,20%,23%,22%,14%,17%,21%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,34%,48%,36%,34%,31%,43%,42%,42%,35%,37%,36%,34%,28%,30%,31%,32%,27%,32%,22%,23%,21%,28%,32%,29%,27%,17%,22%,21%,23%,19%,21%,23%,22%,15%,17%,21%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,38%,35%,47%,37%,34%,32%,43%,42%,42%,36%,38%,36%,34%,28%,30%,32%,33%,27%,32%,22%,24%,21%,28%,32%,29%,27%,16%,22%,21%,22%,18%,21%,23%,22%,14%,16%,20%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,41%,37%,35%,47%,37%,34%,32%,43%,42%,42%,35%,38%,36%,34%,28%,29%,32%,33%,27%,32%,22%,24%,21%,29%,32%,29%,27%,17%,22%,21%,22%,18%,21%,23%,22%,14%,16%,20%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,51%,40%,38%,36%,47%,37%,34%,32%,43%,42%,42%,36%,38%,36%,34%,28%,30%,32%,33%,27%,32%,23%,25%,21%,29%,32%,29%,27%,17%,23%,21%,22%,18%,21%,23%,21%,14%,16%,20%,18%,,16%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,52%,41%,37%,35%,47%,37%,34%,32%,43%,42%,42%,35%,37%,35%,34%,28%,30%,32%,33%,27%,32%,23%,25%,21%,29%,32%,28%,26%,17%,23%,21%,22%,18%,21%,23%,21%,14%,16%,21%,18%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,52%,40%,37%,35%,47%,37%,33%,32%,43%,42%,42%,36%,37%,35%,35%,28%,31%,32%,33%,27%,32%,22%,25%,21%,29%,32%,28%,26%,17%,22%,21%,22%,18%,21%,23%,21%,14%,16%,21%,18%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,52%,41%,38%,35%,47%,38%,33%,32%,43%,42%,42%,36%,37%,36%,35%,28%,31%,32%,33%,27%,32%,23%,25%,22%,29%,32%,28%,27%,17%,23%,21%,22%,18%,20%,23%,21%,14%,16%,21%,18%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,52%,41%,37%,35%,47%,37%,33%,32%,42%,42%,42%,35%,37%,35%,35%,28%,30%,32%,33%,28%,32%,23%,25%,22%,28%,32%,28%,27%,17%,23%,22%,23%,18%,20%,23%,21%,14%,16%,21%,18%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50%,,40%,38%,35%,47%,37%,33%,31%,43%,42%,42%,36%,37%,36%,35%,28%,30%,32%,33%,28%,32%,23%,25%,21%,28%,33%,28%,27%,17%,23%,21%,23%,18%,21%,23%,21%,14%,16%,21%,19%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51%,,41%,38%,36%,47%,37%,34%,31%,43%,42%,42%,36%,37%,36%,35%,29%,30%,32%,33%,29%,32%,22%,24%,22%,28%,32%,28%,27%,17%,22%,21%,23%,18%,21%,22%,21%,14%,16%,21%,19%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,39%,36%,47%,37%,34%,31%,43%,42%,42%,37%,37%,37%,35%,29%,30%,32%,33%,29%,32%,22%,24%,22%,28%,32%,28%,27%,17%,22%,21%,23%,17%,21%,22%,20%,14%,16%,20%,19%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,38%,36%,47%,37%,33%,31%,43%,41%,42%,37%,36%,36%,35%,29%,30%,33%,33%,29%,32%,23%,24%,22%,28%,32%,28%,27%,17%,22%,21%,23%,18%,21%,22%,20%,14%,16%,20%,19%,,15%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,40%,39%,36%,47%,37%,33%,31%,44%,41%,42%,37%,36%,37%,35%,29%,30%,33%,33%,29%,32%,23%,24%,21%,28%,32%,28%,26%,17%,22%,21%,23%,18%,21%,22%,20%,13%,16%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,40%,39%,36%,46%,37%,34%,31%,43%,41%,43%,37%,36%,37%,35%,29%,30%,32%,33%,30%,32%,23%,24%,21%,28%,32%,27%,26%,16%,22%,21%,23%,18%,22%,22%,20%,13%,16%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,39%,36%,46%,36%,33%,31%,44%,42%,43%,36%,36%,37%,35%,29%,30%,33%,33%,30%,32%,23%,24%,21%,28%,32%,28%,27%,17%,22%,21%,23%,18%,22%,22%,20%,13%,16%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,36%,46%,36%,34%,31%,43%,42%,43%,36%,36%,37%,35%,29%,30%,33%,33%,30%,31%,23%,24%,22%,28%,32%,28%,27%,17%,22%,21%,23%,19%,22%,22%,20%,14%,16%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,36%,46%,36%,34%,31%,43%,41%,43%,37%,36%,37%,35%,29%,30%,33%,32%,30%,31%,23%,25%,22%,29%,32%,28%,27%,17%,22%,21%,23%,19%,22%,22%,20%,14%,16%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,36%,46%,36%,33%,32%,43%,42%,42%,37%,36%,37%,35%,29%,30%,33%,33%,30%,32%,23%,24%,21%,29%,32%,28%,27%,17%,22%,21%,24%,18%,22%,22%,20%,14%,17%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,36%,46%,36%,33%,31%,43%,41%,42%,37%,36%,37%,36%,30%,30%,33%,33%,30%,31%,22%,25%,21%,29%,31%,28%,27%,17%,22%,21%,24%,18%,22%,22%,20%,14%,17%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,39%,36%,46%,36%,33%,31%,42%,42%,42%,36%,36%,37%,35%,30%,29%,33%,34%,29%,31%,22%,25%,22%,29%,31%,28%,27%,18%,22%,21%,24%,18%,22%,22%,19%,14%,17%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,40%,40%,37%,46%,36%,33%,32%,43%,42%,42%,37%,36%,37%,36%,30%,29%,33%,34%,30%,31%,22%,25%,22%,29%,31%,28%,27%,18%,22%,20%,24%,18%,22%,22%,19%,13%,17%,20%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,37%,46%,35%,33%,31%,42%,41%,42%,37%,37%,37%,35%,30%,29%,33%,34%,30%,31%,22%,24%,22%,28%,31%,28%,27%,18%,22%,20%,24%,18%,22%,22%,19%,13%,17%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,38%,46%,35%,32%,31%,42%,41%,42%,36%,37%,37%,35%,30%,29%,33%,34%,29%,31%,22%,24%,23%,28%,31%,28%,27%,18%,22%,20%,24%,18%,22%,21%,19%,14%,17%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,41%,38%,47%,35%,32%,31%,43%,41%,42%,37%,37%,37%,35%,30%,29%,33%,33%,29%,31%,22%,24%,22%,28%,30%,28%,26%,18%,22%,20%,24%,18%,22%,22%,19%,14%,17%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,41%,38%,46%,35%,33%,31%,42%,41%,42%,37%,37%,37%,35%,30%,29%,33%,33%,29%,31%,22%,24%,22%,28%,30%,29%,26%,18%,23%,20%,25%,18%,22%,22%,19%,14%,17%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,38%,46%,35%,32%,32%,42%,40%,42%,38%,37%,37%,35%,30%,28%,33%,33%,29%,32%,22%,24%,22%,28%,30%,29%,26%,18%,23%,20%,25%,18%,22%,22%,19%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,40%,37%,46%,36%,33%,32%,42%,40%,42%,37%,37%,37%,35%,30%,28%,33%,33%,29%,32%,22%,24%,22%,28%,30%,29%,26%,18%,23%,20%,25%,18%,22%,21%,20%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,40%,37%,46%,36%,33%,31%,42%,40%,42%,37%,38%,37%,35%,30%,28%,33%,33%,29%,32%,22%,24%,22%,28%,30%,29%,26%,19%,22%,20%,25%,18%,22%,21%,20%,14%,19%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,37%,46%,36%,32%,32%,42%,40%,41%,37%,37%,37%,35%,30%,28%,33%,34%,29%,32%,22%,25%,22%,28%,30%,29%,26%,19%,22%,20%,25%,18%,22%,21%,20%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,37%,46%,36%,32%,32%,42%,40%,41%,37%,37%,37%,34%,29%,28%,33%,33%,29%,33%,22%,24%,22%,28%,29%,29%,26%,19%,23%,20%,24%,18%,22%,22%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,38%,46%,36%,32%,32%,43%,40%,41%,38%,37%,37%,35%,30%,28%,33%,33%,29%,33%,23%,24%,22%,28%,29%,29%,26%,19%,23%,20%,24%,18%,22%,22%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,37%,46%,36%,32%,32%,43%,40%,42%,37%,37%,37%,35%,30%,28%,34%,33%,29%,33%,23%,24%,22%,29%,29%,29%,26%,19%,23%,20%,24%,18%,22%,23%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,37%,46%,37%,32%,33%,43%,40%,42%,37%,38%,37%,34%,30%,28%,33%,33%,29%,33%,23%,24%,22%,28%,30%,28%,26%,19%,22%,20%,24%,18%,22%,22%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,41%,37%,46%,36%,32%,33%,43%,40%,42%,37%,38%,38%,34%,29%,28%,34%,33%,29%,33%,23%,24%,22%,28%,29%,28%,26%,18%,23%,20%,24%,18%,22%,22%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,37%,45%,36%,31%,34%,43%,40%,42%,37%,37%,37%,35%,29%,28%,34%,33%,29%,32%,24%,24%,22%,28%,29%,28%,25%,18%,23%,20%,24%,18%,22%,22%,19%,14%,18%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,41%,38%,45%,37%,32%,33%,43%,40%,42%,37%,37%,38%,34%,30%,27%,33%,33%,29%,33%,24%,24%,22%,28%,29%,28%,25%,18%,23%,20%,24%,18%,22%,23%,19%,14%,18%,22%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,42%,38%,45%,36%,32%,33%,43%,40%,43%,36%,37%,38%,34%,29%,28%,33%,33%,29%,33%,24%,24%,22%,28%,29%,28%,25%,18%,23%,20%,24%,18%,22%,23%,19%,14%,19%,21%,19%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,45%,37%,32%,33%,43%,39%,43%,36%,37%,38%,35%,30%,28%,33%,32%,29%,32%,24%,23%,22%,28%,29%,28%,25%,18%,23%,20%,24%,18%,22%,23%,19%,14%,19%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,41%,42%,38%,45%,37%,32%,33%,43%,39%,43%,37%,37%,38%,35%,30%,28%,33%,32%,29%,32%,24%,23%,22%,28%,29%,28%,25%,18%,23%,20%,24%,17%,22%,23%,19%,14%,19%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,42%,37%,45%,37%,33%,34%,43%,39%,43%,37%,37%,38%,35%,30%,28%,33%,32%,29%,32%,24%,23%,22%,28%,29%,27%,25%,18%,23%,19%,24%,17%,22%,23%,19%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,42%,37%,46%,37%,32%,34%,43%,40%,43%,37%,37%,38%,35%,30%,28%,33%,32%,30%,32%,24%,24%,21%,28%,29%,27%,25%,18%,23%,19%,24%,17%,21%,23%,19%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,43%,38%,45%,38%,33%,33%,43%,40%,43%,37%,36%,39%,35%,30%,28%,33%,32%,30%,32%,24%,24%,21%,28%,29%,28%,24%,18%,22%,19%,23%,17%,21%,22%,19%,14%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,43%,37%,46%,37%,33%,33%,43%,39%,42%,37%,36%,39%,35%,31%,28%,34%,32%,31%,32%,24%,24%,21%,27%,29%,27%,24%,19%,22%,19%,24%,18%,21%,22%,20%,15%,18%,21%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,43%,37%,46%,38%,33%,33%,43%,39%,42%,37%,36%,39%,35%,30%,28%,34%,31%,30%,32%,24%,24%,21%,27%,29%,28%,25%,19%,22%,19%,24%,18%,22%,22%,20%,14%,18%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,43%,37%,46%,38%,33%,33%,43%,39%,43%,36%,36%,39%,35%,30%,29%,34%,31%,31%,32%,24%,24%,21%,27%,29%,28%,25%,19%,22%,19%,25%,17%,22%,23%,19%,14%,18%,21%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,42%,43%,37%,46%,38%,33%,33%,43%,40%,42%,36%,36%,39%,35%,30%,29%,34%,32%,31%,32%,24%,24%,21%,27%,29%,28%,24%,19%,22%,20%,24%,17%,21%,22%,19%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,43%,38%,46%,38%,32%,34%,43%,40%,42%,37%,36%,39%,35%,30%,29%,34%,31%,30%,32%,24%,24%,21%,27%,29%,27%,24%,19%,23%,20%,24%,17%,21%,22%,19%,14%,18%,20%,21%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,43%,38%,46%,37%,33%,33%,42%,39%,42%,36%,36%,39%,35%,30%,29%,34%,31%,31%,32%,24%,24%,21%,27%,29%,27%,24%,19%,23%,20%,24%,17%,21%,22%,19%,14%,18%,21%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,38%,33%,33%,42%,40%,42%,36%,36%,39%,35%,30%,29%,34%,31%,31%,32%,24%,24%,21%,28%,29%,27%,24%,19%,23%,20%,24%,17%,22%,22%,19%,14%,18%,21%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,43%,44%,38%,46%,38%,32%,33%,42%,40%,42%,36%,36%,39%,35%,30%,30%,34%,32%,31%,32%,24%,24%,22%,28%,28%,28%,24%,20%,24%,20%,24%,17%,22%,22%,19%,14%,18%,20%,22%,,,,,,,,,,,,,,,,,,,,,,,,,,
