,,,,,,,,,,,,,,37%,34%,32%,33%,32%,32%,36%,35%,35%,28%,32%,31%,26%,32%,31%,31%,26%,36%,27%,25%,26%,24%,30%,22%,24%,23%,25%,21%,28%,14%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,38%,34%,32%,33%,33%,32%,36%,35%,35%,28%,33%,31%,26%,33%,31%,32%,27%,37%,27%,25%,27%,24%,31%,22%,24%,24%,25%,21%,28%,14%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,37%,34%,32%,33%,33%,31%,36%,34%,34%,28%,32%,31%,25%,32%,30%,32%,26%,37%,26%,25%,26%,25%,30%,22%,24%,25%,25%,21%,27%,14%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,34%,32%,33%,33%,31%,37%,34%,34%,28%,33%,32%,26%,32%,31%,32%,27%,37%,27%,24%,26%,24%,30%,22%,23%,24%,24%,20%,28%,14%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,34%,33%,33%,34%,32%,38%,34%,35%,28%,34%,33%,27%,32%,31%,32%,28%,37%,27%,24%,26%,24%,31%,22%,24%,24%,24%,20%,28%,14%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,33%,32%,32%,33%,31%,38%,33%,35%,28%,34%,32%,28%,31%,30%,31%,28%,36%,28%,24%,26%,25%,31%,22%,24%,24%,24%,21%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,34%,33%,33%,33%,31%,38%,34%,36%,27%,34%,33%,27%,32%,30%,31%,28%,36%,27%,24%,25%,25%,31%,22%,24%,24%,25%,22%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,35%,34%,34%,33%,31%,37%,35%,36%,27%,34%,33%,28%,32%,30%,31%,28%,36%,28%,23%,26%,24%,31%,21%,24%,23%,24%,21%,28%,16%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,35%,34%,34%,32%,31%,37%,34%,35%,27%,34%,32%,29%,31%,30%,31%,29%,36%,29%,24%,27%,24%,31%,21%,25%,23%,25%,22%,28%,16%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,34%,33%,30%,37%,35%,35%,28%,34%,33%,28%,32%,29%,31%,29%,36%,28%,24%,28%,24%,30%,21%,25%,23%,25%,22%,28%,16%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,35%,33%,30%,36%,35%,35%,27%,34%,33%,28%,32%,29%,31%,30%,35%,29%,24%,27%,25%,31%,21%,25%,23%,25%,22%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,34%,33%,30%,37%,34%,35%,27%,33%,32%,29%,32%,29%,31%,31%,35%,29%,23%,27%,24%,31%,22%,25%,23%,24%,23%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,35%,33%,29%,37%,35%,35%,27%,34%,32%,29%,32%,29%,30%,31%,35%,29%,24%,27%,25%,30%,21%,25%,23%,25%,23%,29%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,35%,33%,29%,36%,35%,35%,27%,34%,32%,29%,33%,28%,31%,32%,35%,30%,25%,27%,25%,31%,21%,25%,23%,25%,23%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,34%,33%,29%,37%,35%,36%,26%,33%,32%,29%,33%,28%,31%,32%,35%,31%,25%,26%,25%,31%,21%,25%,23%,25%,23%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,35%,33%,29%,37%,35%,37%,26%,34%,31%,30%,33%,29%,30%,31%,35%,30%,24%,27%,25%,31%,21%,25%,23%,24%,23%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,34%,33%,29%,36%,34%,37%,27%,34%,31%,29%,34%,29%,31%,31%,35%,30%,25%,27%,26%,31%,22%,25%,22%,24%,23%,28%,16%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,34%,32%,29%,36%,34%,37%,27%,33%,31%,29%,33%,29%,32%,31%,35%,31%,25%,26%,26%,31%,21%,25%,22%,24%,23%,27%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,34%,33%,29%,36%,34%,36%,27%,34%,31%,29%,33%,29%,31%,31%,35%,31%,25%,26%,25%,31%,22%,25%,22%,24%,23%,27%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,36%,34%,34%,33%,29%,35%,34%,36%,28%,34%,30%,29%,33%,29%,32%,30%,34%,30%,24%,26%,26%,31%,22%,25%,22%,24%,24%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,33%,33%,33%,29%,35%,33%,36%,28%,34%,30%,30%,32%,29%,32%,30%,34%,30%,25%,26%,26%,31%,22%,26%,22%,25%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,33%,33%,30%,35%,34%,36%,28%,35%,30%,30%,32%,29%,32%,30%,34%,30%,25%,26%,26%,31%,22%,26%,22%,26%,24%,27%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,33%,33%,30%,34%,34%,35%,28%,34%,30%,30%,33%,30%,33%,30%,34%,30%,25%,26%,26%,32%,23%,26%,22%,25%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,33%,30%,34%,34%,36%,28%,35%,29%,30%,33%,29%,33%,29%,33%,29%,25%,26%,26%,32%,23%,27%,23%,26%,24%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,33%,33%,30%,34%,34%,35%,28%,35%,29%,30%,32%,30%,34%,29%,33%,29%,26%,26%,26%,32%,23%,27%,23%,26%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,33%,34%,30%,34%,34%,35%,29%,34%,30%,30%,32%,30%,34%,29%,34%,29%,26%,26%,26%,32%,23%,26%,23%,26%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,33%,34%,31%,33%,34%,35%,29%,35%,29%,29%,32%,29%,34%,29%,33%,29%,25%,25%,25%,32%,23%,26%,23%,25%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,32%,34%,31%,34%,35%,35%,29%,35%,30%,29%,31%,30%,35%,29%,34%,29%,26%,25%,25%,31%,23%,26%,24%,25%,24%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,32%,34%,31%,34%,34%,34%,29%,34%,30%,29%,31%,30%,34%,29%,34%,30%,27%,26%,25%,31%,23%,26%,23%,25%,25%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,34%,31%,34%,34%,34%,29%,34%,30%,29%,32%,29%,35%,29%,33%,30%,26%,26%,25%,32%,23%,26%,23%,25%,26%,28%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,34%,31%,34%,34%,34%,28%,34%,30%,28%,32%,30%,35%,29%,33%,31%,26%,25%,25%,32%,23%,26%,23%,25%,26%,28%,15%,15%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,34%,31%,34%,34%,34%,29%,34%,30%,28%,33%,30%,36%,29%,33%,31%,26%,25%,25%,31%,23%,27%,23%,24%,27%,27%,15%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,33%,31%,33%,33%,33%,29%,34%,30%,29%,33%,30%,36%,30%,33%,30%,27%,26%,25%,31%,23%,27%,23%,24%,27%,27%,16%,16%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,32%,33%,31%,33%,34%,33%,29%,35%,30%,29%,32%,29%,36%,29%,33%,30%,26%,26%,25%,32%,23%,27%,23%,24%,27%,27%,16%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,32%,34%,31%,34%,34%,33%,29%,34%,30%,28%,32%,29%,37%,29%,33%,30%,26%,26%,25%,31%,23%,27%,23%,24%,27%,27%,16%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,33%,33%,31%,33%,34%,33%,29%,34%,30%,28%,32%,29%,36%,29%,33%,30%,26%,26%,25%,31%,23%,27%,23%,24%,27%,27%,16%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,32%,34%,32%,33%,35%,33%,29%,35%,29%,28%,32%,29%,37%,29%,33%,29%,26%,26%,25%,32%,23%,27%,23%,24%,26%,26%,16%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,33%,34%,31%,33%,34%,34%,28%,34%,30%,28%,32%,29%,36%,30%,34%,29%,26%,26%,25%,31%,23%,27%,23%,24%,26%,26%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,33%,33%,34%,31%,33%,34%,34%,29%,34%,30%,28%,32%,29%,37%,30%,33%,30%,27%,25%,25%,31%,24%,27%,23%,24%,26%,27%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,33%,34%,31%,33%,34%,34%,29%,34%,30%,27%,32%,29%,37%,30%,33%,29%,27%,25%,25%,31%,24%,27%,23%,24%,27%,27%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,34%,33%,34%,31%,34%,34%,34%,29%,34%,30%,27%,31%,29%,36%,30%,34%,29%,27%,25%,25%,31%,24%,26%,23%,24%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,33%,35%,30%,33%,33%,33%,28%,33%,30%,27%,32%,30%,36%,30%,34%,30%,27%,25%,26%,30%,24%,27%,23%,23%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,33%,35%,30%,33%,33%,33%,29%,33%,30%,27%,32%,30%,36%,30%,34%,30%,27%,25%,25%,30%,24%,27%,23%,23%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,34%,35%,30%,33%,33%,33%,29%,33%,29%,28%,32%,29%,36%,29%,34%,31%,27%,25%,26%,30%,24%,27%,22%,24%,26%,27%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,34%,35%,30%,33%,33%,33%,29%,33%,29%,28%,32%,30%,36%,29%,34%,31%,26%,25%,26%,30%,24%,28%,22%,24%,26%,26%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,34%,34%,35%,30%,33%,32%,33%,29%,33%,30%,28%,32%,30%,36%,29%,34%,30%,27%,25%,26%,30%,23%,28%,22%,23%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,35%,34%,36%,31%,34%,32%,34%,29%,34%,29%,28%,33%,30%,36%,29%,34%,30%,27%,25%,25%,30%,23%,27%,23%,23%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,37%,35%,33%,35%,31%,33%,32%,33%,29%,34%,30%,28%,33%,30%,35%,29%,33%,30%,27%,24%,26%,30%,23%,27%,22%,23%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,38%,36%,33%,36%,30%,33%,32%,33%,29%,34%,30%,28%,33%,30%,35%,28%,33%,30%,27%,25%,26%,30%,24%,28%,22%,24%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,36%,31%,33%,32%,33%,29%,34%,30%,28%,34%,30%,35%,28%,33%,30%,27%,26%,26%,30%,23%,28%,22%,24%,26%,26%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,36%,31%,33%,31%,33%,29%,34%,29%,28%,33%,29%,35%,28%,33%,29%,27%,26%,26%,30%,24%,27%,22%,25%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,36%,30%,33%,31%,32%,28%,34%,30%,28%,33%,29%,35%,28%,33%,30%,27%,26%,26%,30%,24%,27%,22%,25%,26%,26%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,37%,33%,36%,31%,34%,31%,33%,29%,34%,30%,28%,34%,29%,36%,28%,33%,30%,27%,27%,26%,30%,24%,27%,22%,24%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,37%,33%,35%,31%,33%,31%,33%,29%,34%,29%,29%,33%,29%,36%,27%,33%,30%,27%,27%,27%,29%,24%,27%,22%,24%,26%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,32%,35%,31%,33%,31%,32%,29%,34%,30%,29%,33%,29%,36%,28%,32%,30%,27%,27%,27%,30%,23%,27%,21%,25%,27%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,35%,31%,33%,32%,32%,29%,34%,30%,28%,34%,29%,35%,28%,32%,30%,27%,27%,26%,30%,23%,28%,21%,25%,27%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,35%,31%,33%,31%,33%,29%,34%,30%,28%,34%,29%,36%,28%,32%,29%,28%,27%,26%,30%,23%,28%,21%,24%,27%,26%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,32%,35%,31%,33%,31%,33%,29%,34%,31%,28%,34%,29%,36%,27%,32%,30%,27%,27%,26%,31%,23%,27%,21%,25%,27%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,33%,35%,31%,34%,31%,34%,30%,34%,30%,28%,34%,29%,35%,27%,32%,30%,27%,27%,27%,30%,23%,27%,21%,25%,27%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,33%,35%,31%,33%,31%,34%,30%,34%,30%,28%,34%,30%,36%,27%,32%,30%,27%,27%,26%,30%,23%,27%,21%,25%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,36%,31%,33%,31%,34%,29%,34%,30%,28%,34%,29%,36%,28%,32%,30%,27%,27%,27%,30%,22%,27%,21%,25%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,35%,31%,34%,31%,34%,29%,34%,30%,28%,34%,30%,35%,27%,32%,30%,27%,27%,27%,30%,22%,27%,21%,25%,26%,27%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,35%,31%,33%,31%,34%,30%,35%,30%,28%,34%,30%,35%,28%,31%,30%,27%,27%,27%,30%,22%,27%,21%,25%,26%,28%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,33%,36%,32%,34%,31%,34%,29%,34%,31%,28%,34%,30%,35%,28%,32%,29%,26%,26%,26%,30%,22%,27%,21%,25%,26%,28%,17%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,35%,32%,34%,31%,34%,30%,35%,30%,27%,34%,30%,35%,27%,32%,29%,26%,26%,26%,30%,22%,27%,21%,25%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,35%,32%,34%,31%,33%,30%,35%,30%,28%,33%,30%,35%,27%,32%,29%,26%,26%,26%,30%,22%,27%,21%,25%,26%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,35%,31%,34%,31%,33%,30%,35%,30%,28%,33%,30%,35%,27%,32%,29%,26%,26%,27%,30%,22%,27%,20%,25%,27%,27%,18%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,34%,35%,31%,34%,31%,33%,29%,35%,30%,29%,34%,30%,35%,27%,32%,29%,26%,26%,27%,29%,23%,26%,20%,25%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,36%,31%,35%,30%,33%,29%,35%,30%,29%,33%,30%,35%,27%,32%,29%,26%,26%,27%,29%,23%,27%,20%,25%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,34%,36%,31%,34%,30%,33%,30%,36%,30%,30%,34%,30%,35%,27%,32%,29%,26%,25%,27%,30%,22%,27%,20%,25%,27%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,36%,31%,35%,31%,32%,29%,35%,29%,29%,34%,29%,35%,28%,32%,29%,26%,25%,26%,29%,22%,26%,20%,25%,26%,28%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,36%,35%,36%,31%,35%,30%,32%,29%,35%,30%,30%,34%,30%,35%,27%,32%,29%,26%,25%,26%,29%,22%,26%,20%,25%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,31%,35%,31%,32%,29%,35%,30%,30%,34%,30%,35%,27%,31%,29%,26%,25%,26%,29%,22%,27%,20%,24%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,31%,35%,31%,32%,29%,36%,31%,30%,34%,29%,35%,27%,31%,29%,26%,25%,26%,29%,22%,27%,20%,24%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,36%,35%,31%,34%,31%,32%,29%,36%,30%,30%,34%,29%,34%,27%,32%,29%,26%,25%,26%,29%,22%,27%,21%,24%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,31%,34%,31%,31%,29%,35%,30%,30%,34%,30%,34%,27%,31%,29%,26%,25%,26%,29%,22%,27%,21%,24%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,31%,34%,31%,31%,30%,35%,31%,30%,35%,30%,34%,27%,31%,30%,26%,24%,26%,30%,22%,27%,20%,24%,26%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,32%,34%,31%,32%,29%,35%,31%,30%,34%,30%,34%,27%,32%,30%,26%,24%,26%,29%,22%,27%,21%,24%,27%,27%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,32%,34%,30%,31%,29%,35%,31%,30%,35%,30%,34%,27%,31%,30%,26%,24%,26%,29%,22%,27%,21%,25%,27%,26%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,32%,34%,31%,31%,29%,35%,32%,30%,35%,30%,34%,27%,31%,30%,26%,24%,26%,29%,22%,27%,21%,25%,27%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,35%,35%,35%,32%,34%,31%,31%,29%,34%,32%,29%,34%,30%,34%,27%,31%,29%,27%,24%,26%,29%,22%,27%,21%,24%,27%,26%,19%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,35%,32%,34%,31%,31%,29%,34%,31%,29%,35%,30%,34%,28%,31%,29%,27%,24%,25%,29%,23%,27%,21%,24%,27%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,35%,32%,34%,31%,31%,29%,35%,32%,29%,35%,30%,35%,27%,31%,29%,26%,24%,25%,29%,23%,27%,21%,24%,27%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,34%,31%,31%,29%,34%,32%,30%,35%,30%,34%,28%,31%,29%,26%,24%,25%,29%,23%,27%,22%,24%,27%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,35%,32%,34%,31%,31%,29%,34%,32%,30%,35%,30%,34%,28%,31%,29%,27%,24%,25%,29%,23%,27%,22%,24%,27%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,35%,32%,34%,31%,31%,29%,35%,32%,30%,35%,30%,34%,28%,31%,29%,26%,24%,25%,29%,23%,26%,22%,24%,26%,26%,20%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,34%,31%,32%,29%,34%,32%,30%,35%,31%,34%,28%,31%,29%,27%,24%,25%,28%,23%,26%,22%,24%,26%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,34%,30%,32%,29%,34%,32%,29%,35%,30%,34%,28%,30%,29%,27%,24%,25%,28%,23%,27%,22%,24%,27%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,35%,32%,34%,30%,32%,29%,34%,31%,29%,36%,31%,34%,28%,30%,29%,27%,24%,24%,29%,23%,27%,22%,24%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,34%,31%,32%,29%,34%,31%,29%,35%,31%,34%,28%,30%,29%,26%,24%,24%,29%,23%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,35%,31%,32%,29%,35%,31%,29%,35%,31%,34%,28%,30%,29%,26%,25%,24%,28%,23%,27%,22%,24%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,34%,32%,35%,31%,32%,29%,35%,31%,29%,35%,31%,34%,28%,30%,29%,27%,25%,25%,28%,23%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,32%,34%,31%,32%,29%,35%,32%,29%,35%,31%,33%,28%,30%,29%,27%,24%,24%,29%,23%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,33%,35%,31%,32%,29%,35%,32%,29%,35%,31%,33%,27%,31%,30%,26%,25%,24%,29%,23%,27%,22%,24%,28%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,33%,35%,30%,32%,29%,35%,32%,29%,35%,31%,33%,27%,31%,30%,26%,25%,25%,29%,23%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,33%,33%,35%,30%,33%,29%,34%,32%,29%,34%,31%,33%,28%,31%,30%,26%,25%,25%,29%,23%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,33%,35%,30%,33%,29%,34%,32%,29%,34%,31%,33%,28%,31%,30%,26%,24%,24%,30%,22%,27%,22%,23%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,32%,35%,30%,32%,29%,35%,32%,29%,34%,31%,32%,28%,31%,30%,26%,25%,24%,30%,23%,27%,22%,23%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,32%,34%,30%,32%,29%,35%,32%,29%,34%,31%,32%,28%,32%,30%,26%,25%,24%,30%,23%,27%,22%,23%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,32%,34%,30%,33%,29%,35%,32%,29%,34%,31%,33%,28%,32%,30%,26%,25%,24%,31%,23%,27%,23%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,32%,34%,30%,33%,28%,35%,32%,29%,34%,31%,33%,28%,32%,30%,26%,25%,24%,30%,22%,26%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,35%,33%,34%,31%,33%,28%,35%,32%,29%,34%,31%,33%,28%,32%,29%,26%,25%,24%,30%,22%,26%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,35%,33%,34%,31%,33%,28%,35%,32%,29%,34%,31%,33%,28%,32%,29%,26%,25%,24%,30%,22%,26%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,34%,33%,34%,32%,33%,28%,35%,32%,29%,34%,31%,33%,29%,32%,30%,26%,25%,24%,30%,22%,26%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,35%,33%,34%,31%,33%,28%,35%,31%,28%,34%,31%,33%,28%,32%,29%,25%,25%,24%,30%,22%,26%,22%,25%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,35%,33%,35%,31%,33%,28%,35%,31%,29%,35%,31%,33%,28%,32%,29%,25%,25%,24%,30%,22%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,33%,35%,33%,34%,32%,33%,28%,35%,31%,29%,34%,31%,33%,28%,33%,29%,26%,25%,24%,30%,22%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,33%,36%,33%,34%,31%,32%,28%,35%,31%,29%,34%,31%,32%,28%,33%,29%,26%,25%,24%,30%,22%,27%,22%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,33%,34%,31%,32%,28%,35%,31%,29%,34%,32%,32%,28%,33%,29%,26%,25%,24%,30%,22%,27%,22%,25%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,33%,36%,33%,34%,32%,33%,28%,35%,31%,29%,34%,32%,32%,28%,33%,29%,26%,25%,24%,30%,22%,27%,22%,24%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,31%,32%,28%,35%,30%,29%,34%,32%,32%,28%,33%,29%,26%,25%,24%,30%,21%,27%,22%,25%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,32%,32%,28%,35%,31%,28%,34%,32%,32%,27%,33%,29%,26%,25%,24%,29%,22%,27%,23%,25%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,32%,32%,28%,35%,31%,29%,34%,32%,32%,28%,33%,29%,25%,25%,24%,29%,22%,27%,23%,25%,27%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,31%,32%,28%,35%,31%,29%,34%,32%,32%,28%,32%,29%,25%,25%,24%,29%,23%,27%,23%,24%,27%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,31%,32%,28%,35%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,29%,22%,27%,23%,24%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,34%,36%,32%,35%,31%,33%,28%,35%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,29%,22%,27%,23%,24%,27%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,36%,31%,35%,31%,32%,28%,35%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,29%,22%,27%,24%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,36%,31%,35%,31%,32%,28%,35%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,29%,23%,28%,24%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,36%,32%,35%,31%,32%,28%,35%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,28%,22%,28%,23%,24%,28%,27%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,36%,32%,35%,31%,32%,27%,36%,30%,29%,34%,32%,32%,28%,32%,29%,26%,25%,25%,28%,22%,27%,23%,25%,28%,26%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,35%,36%,32%,35%,31%,32%,28%,35%,30%,30%,35%,31%,32%,28%,32%,29%,26%,25%,25%,28%,22%,27%,23%,25%,28%,27%,,,,,,,,,,,,,,,,
